id,forWeightedVotes,againstWeightedVotes,totalWeightedVotes,timestamp,blockNumber,proposal.id
68420414759009058455529639661648577870701186550104383495136732173350562753933-19253,27911946443097857613966179,0,27911946443097857613966179,1663481867,15558596,68420414759009058455529639661648577870701186550104383495136732173350562753933
68420414759009058455529639661648577870701186550104383495136732173350562753933-19254,27911946443097857613966179,0,27911946443097857613966179,1663595723,15567991,68420414759009058455529639661648577870701186550104383495136732173350562753933
68420414759009058455529639661648577870701186550104383495136732173350562753933-19256,27911946443097857613966179,0,27911946443097857613966179,1663749731,15580655,68420414759009058455529639661648577870701186550104383495136732173350562753933
75567149727627814994865768714717729509817943399107767237670328984404135937319-19028,3380108829500902788655299,0,3380108829500902788655299,1644088810,14147842,75567149727627814994865768714717729509817943399107767237670328984404135937319
75567149727627814994865768714717729509817943399107767237670328984404135937319-19029,3380297224204971054988811,0,3380297224204971054988811,1644167646,14153834,75567149727627814994865768714717729509817943399107767237670328984404135937319
75567149727627814994865768714717729509817943399107767237670328984404135937319-19030,33754456705796046833092356,0,33754456705796046833092356,1644260069,14160682,75567149727627814994865768714717729509817943399107767237670328984404135937319
75567149727627814994865768714717729509817943399107767237670328984404135937319-19031,34237409561568644613206784,0,34237409561568644613206784,1644335504,14166332,75567149727627814994865768714717729509817943399107767237670328984404135937319
75567149727627814994865768714717729509817943399107767237670328984404135937319-19032,47570742894901977946540095,0,47570742894901977946540095,1644386845,14170172,75567149727627814994865768714717729509817943399107767237670328984404135937319
75567149727627814994865768714717729509817943399107767237670328984404135937319-19034,47610742894901977946540094,0,47610742894901977946540094,1644608411,14186709,75567149727627814994865768714717729509817943399107767237670328984404135937319
75961509153531995452129573464910832281698587979526353288621818987118253462837-19244,4450356796732542695507453,0,4450356796732542695507453,1662765311,15505453,75961509153531995452129573464910832281698587979526353288621818987118253462837
75961509153531995452129573464910832281698587979526353288621818987118253462837-19245,5580442662074487328672864,0,5580442662074487328672864,1662805677,15508320,75961509153531995452129573464910832281698587979526353288621818987118253462837
75961509153531995452129573464910832281698587979526353288621818987118253462837-19246,6023387745932745852786699,0,6023387745932745852786699,1662873090,15513015,75961509153531995452129573464910832281698587979526353288621818987118253462837
75961509153531995452129573464910832281698587979526353288621818987118253462837-19247,6134491925539187002205353,0,6134491925539187002205353,1663005479,15522245,75961509153531995452129573464910832281698587979526353288621818987118253462837
75961509153531995452129573464910832281698587979526353288621818987118253462837-19248,23362582632726734688218644,0,23362582632726734688218644,1663102370,15529030,75961509153531995452129573464910832281698587979526353288621818987118253462837
75961509153531995452129573464910832281698587979526353288621818987118253462837-19250,23791271318528236060993986,0,23791271318528236060993986,1663266887,15540903,75961509153531995452129573464910832281698587979526353288621818987118253462837
75961509153531995452129573464910832281698587979526353288621818987118253462837-19251,37774830974440546825940164,0,37774830974440546825940164,1663352603,15547929,75961509153531995452129573464910832281698587979526353288621818987118253462837
93859031825489482883890669299732139987766417660232664776901835280785109810845-19022,1010977116821482488314042,0,1010977116821482488314042,1643587141,14110293,93859031825489482883890669299732139987766417660232664776901835280785109810845
93859031825489482883890669299732139987766417660232664776901835280785109810845-19023,1631970088346790160523557,0,1631970088346790160523557,1643657579,14115559,93859031825489482883890669299732139987766417660232664776901835280785109810845
93859031825489482883890669299732139987766417660232664776901835280785109810845-19024,1631970088346790160523557,0,1631970088346790160523557,1643723693,14120499,93859031825489482883890669299732139987766417660232664776901835280785109810845
93859031825489482883890669299732139987766417660232664776901835280785109810845-19025,1631970088346790160523557,0,1631970088346790160523557,1643789568,14125481,93859031825489482883890669299732139987766417660232664776901835280785109810845
93859031825489482883890669299732139987766417660232664776901835280785109810845-19026,1631970088346790160523557,0,1631970088346790160523557,1643899797,14133640,93859031825489482883890669299732139987766417660232664776901835280785109810845
93859031825489482883890669299732139987766417660232664776901835280785109810845-19027,1631970088346790160523557,0,1631970088346790160523557,1643997838,14141026,93859031825489482883890669299732139987766417660232664776901835280785109810845
93859031825489482883890669299732139987766417660232664776901835280785109810845-19028,1631970088346790160523557,0,1631970088346790160523557,1644060583,14145764,93859031825489482883890669299732139987766417660232664776901835280785109810845
93859031825489482883890669299732139987766417660232664776901835280785109810845-19029,1631970088346790160523557,0,1631970088346790160523557,1644112692,14149604,93859031825489482883890669299732139987766417660232664776901835280785109810845
97859304681222720361552780023255406339580576673910139857812184566647750569334-19283,38273553081358841976113099,0,38273553081358841976113099,1666123535,15777267,97859304681222720361552780023255406339580576673910139857812184566647750569334
