id,choice,weight,reason,block,blockTime,txnHash,voter.id,proposal.id,dao
0x1acd043d55312f1d491fb5600d67f560aede7617-90476529665364161211265365238121921179703522228680648046371476645353679539653,FOR,0,,13958667,1641562896,0xe7f484677f2f5cdf74797fd32b5b2e3e8c066fdfd938e04c6a1d9c3599dfff38,0x1acd043d55312f1d491fb5600d67f560aede7617,90476529665364161211265365238121921179703522228680648046371476645353679539653,ENS
0x1ae97ff4c118fd8fd754ce757343058c3554f77e-43203199770691383238593940280239053946984014979449022275641313046078578194694,FOR,0,,15299611,1659934933,0x7abefa79a4c4e46c3b8ee93214c36740c09f09e4159475098ba4d8562840de13,0x1ae97ff4c118fd8fd754ce757343058c3554f77e,43203199770691383238593940280239053946984014979449022275641313046078578194694,ENS
0x1b4db8fc2e79f79c7f7f5497e31ac9cc876a3f7c-8759198094868535520038506706231539487662297008587733129541987545743856603253,FOR,0,,14951910,1655062286,0x7553e06823952bee49be4a0c739d476884086ca153519119148e8ae935f85220,0x1b4db8fc2e79f79c7f7f5497e31ac9cc876a3f7c,8759198094868535520038506706231539487662297008587733129541987545743856603253,ENS
0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7-82659277767818009782194204088226418907972756681918239480374274857360772298879,FOR,100000000000000000,,14448737,1648121774,0xe95c8046bb483fc852fc7a53cdb0d200fb54fdca2762eceee26a5a8622892331,0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7,82659277767818009782194204088226418907972756681918239480374274857360772298879,ENS
0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,0,,14646697,1650792685,0x70ee9e6316e55538c8cedfecd873ea000f67795adcba13af63421d328be29a19,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642-115615865324623814833258987703837575663427750121726187103053182962864855260310,FOR,0,,14473745,1648457619,0x2a581ad14d9069a4faaada613976e37acada29ea107e79b45754839fb5b88bc9,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,115615865324623814833258987703837575663427750121726187103053182962864855260310,ENS
0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642-27850654116740852236526757351596115114486670304472932313768517382407193376455,AGAINST,0,,14473742,1648457553,0x25e910557654b3b12350c8aff5f39ec37a6d6d67d8603f51eb9b47c1f4fd9a19,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,27850654116740852236526757351596115114486670304472932313768517382407193376455,ENS
0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642-82659277767818009782194204088226418907972756681918239480374274857360772298879,FOR,0,,14473736,1648457466,0xac9ea3e405daf86a70ec721d885fbeae3f88f26e58f73e7fba999ee8cb96bcf1,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,82659277767818009782194204088226418907972756681918239480374274857360772298879,ENS
0x1bc13582dd4654a21336a4118bc7fe8a47c09cc7-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,5663970132285399040,,14621057,1650446363,0xce6a34030a73645726874e558641eee3453cbb147f5799ba779d653f2bed87b3,0x1bc13582dd4654a21336a4118bc7fe8a47c09cc7,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x1bc13582dd4654a21336a4118bc7fe8a47c09cc7-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,5663970132285399040,,14683316,1651290920,0x39b394b0154c0cf00b3dff9e81d780d7b672d31e17a58f553fa6741fda420547,0x1bc13582dd4654a21336a4118bc7fe8a47c09cc7,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x1ccb144b700ec726d37db38c617e154de6d9c0d0-115615865324623814833258987703837575663427750121726187103053182962864855260310,FOR,120601117014746415104,,14434350,1647928441,0x1901dbbc1d10d738ad8615dc1eef75d5cffaf80827804eefa0f8971b4892bcf9,0x1ccb144b700ec726d37db38c617e154de6d9c0d0,115615865324623814833258987703837575663427750121726187103053182962864855260310,ENS
0x1d45c9fe2846063c9c0954781f1c8031bd39776a-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,0,,14621977,1650458633,0xfbfd4239d2c0682c0454a40f2334c444510d68c3deea8a6b70e4e77cc6daa295,0x1d45c9fe2846063c9c0954781f1c8031bd39776a,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,339506306204245967872,,14613826,1650348024,0x552feded96e0ed90786115e133cb7f9546877295e97f21ba6b2c22a242d821ad,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-112764562576314516994943312429834673309292069549953740415731020720942627228986,FOR,2125923542810292291299,,15124095,1657579153,0x59b6fbe25a5345b5ba251989d512f8f102e549c1d3540aae157447a7b2e82f92,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,112764562576314516994943312429834673309292069549953740415731020720942627228986,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-115615865324623814833258987703837575663427750121726187103053182962864855260310,FOR,339506306204245967872,,14433681,1647919572,0x099eda5dc43c414cff1d4ba3989b87ff0c7d5d95b5827cf2b969ee1eaa37f30c,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,115615865324623814833258987703837575663427750121726187103053182962864855260310,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-21861129347596183989807248258922558214743224135371288783165185538477576992486,FOR,429623013711905753052,,15312599,1660110517,0x190898479ebf279e7e4527cb34f7f0c57d6e1b39d8b71f110e085a161acf187a,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,21861129347596183989807248258922558214743224135371288783165185538477576992486,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-27850654116740852236526757351596115114486670304472932313768517382407193376455,AGAINST,339506306204245967872,Erroneous proposal. Awaiting corrected proposal.,14439527,1647997611,0x2337a0a9b0b6bf79a260d15e53de369037844b18a017bd9f6d747907744f71b7,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,27850654116740852236526757351596115114486670304472932313768517382407193376455,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-43203199770691383238593940280239053946984014979449022275641313046078578194694,FOR,429623013711905753052,,15312604,1660110615,0x7b9a39636b556fa3f85c8acc25f744a458c654948dd0ec3ac10318c46c049170,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,43203199770691383238593940280239053946984014979449022275641313046078578194694,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-65967822514040846992464797266243157509206510058326665394616765053720727454968,FOR,25285133610000000000,I agree with preventing bot sniping and raising the premium floor.,14078316,1643160498,0x8d3c25dcf5d0fa9eae537b8b9aac505af9531cb16d976f6f7682df58db478784,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,65967822514040846992464797266243157509206510058326665394616765053720727454968,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-82659277767818009782194204088226418907972756681918239480374274857360772298879,FOR,339506306204245967872,,14439527,1647997611,0x15ce469a5d2143bfbd6313c5f7f9394becba5fcee1686f0321578b4e125f136d,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,82659277767818009782194204088226418907972756681918239480374274857360772298879,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-8759198094868535520038506706231539487662297008587733129541987545743856603253,FOR,2130923542810292291299,,14928025,1654710279,0x8db5f0d7ca81db0962b7f886ec44b82ff3d7f9e92fd3c00d0754876b7554cf5f,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,8759198094868535520038506706231539487662297008587733129541987545743856603253,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-90476529665364161211265365238121921179703522228680648046371476645353679539653,FOR,25285133610000000000,,13962754,1641618035,0x26ddd18c53456756e98de3695ab46878c9894e192dd28f6814dfb6305943cf05,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,90476529665364161211265365238121921179703522228680648046371476645353679539653,ENS
0x1d5460f896521ad685ea4c3f2c679ec0b6806359-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,339506306204245967872,,14658104,1650947688,0xfd4834e7635aebcb32ac2b9883742c5117113481e62715455f63eb65823e2095,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x1d921dff757610fbdb0073479e12c0a07d382677-21861129347596183989807248258922558214743224135371288783165185538477576992486,FOR,0,,15303037,1659981789,0x381ca71a1770653f0eebd4a5a189100978deb585e14f4724f07aaf5f4abc9d2e,0x1d921dff757610fbdb0073479e12c0a07d382677,21861129347596183989807248258922558214743224135371288783165185538477576992486,ENS
0x1dc38fed99ec6da19f7901ceb9bd53e7e84f0ab9-112764562576314516994943312429834673309292069549953740415731020720942627228986,FOR,1200000000000000000,,15127261,1657621433,0x60e38833253a928abb63ffa3f68c5660624486ed5b9ee291af949fdd5c4e7b4a,0x1dc38fed99ec6da19f7901ceb9bd53e7e84f0ab9,112764562576314516994943312429834673309292069549953740415731020720942627228986,ENS
0x1df4c04d9c4247bedf051e73730c46a03c3d3050-90476529665364161211265365238121921179703522228680648046371476645353679539653,FOR,0,,13950979,1641460573,0xd42b8d4d8c865f00064e622f3fbedd48c43a57644e4d9ce0a095792b2cd7ba48,0x1df4c04d9c4247bedf051e73730c46a03c3d3050,90476529665364161211265365238121921179703522228680648046371476645353679539653,ENS
0x1e5af7b64cecd78f0141450e942f19b1935c495e-21861129347596183989807248258922558214743224135371288783165185538477576992486,FOR,120166910659475170,,15287616,1659773824,0xd8990ee82d8a660db82a1bf9f5a89b6acc80a93dc450ffb9da822fb8492cbbbe,0x1e5af7b64cecd78f0141450e942f19b1935c495e,21861129347596183989807248258922558214743224135371288783165185538477576992486,ENS
0x1e5af7b64cecd78f0141450e942f19b1935c495e-43203199770691383238593940280239053946984014979449022275641313046078578194694,FOR,120166910659475170,,15287623,1659773893,0x48e98361246490fa62a4ea0865ba45693b0506c2dd549a82dfd13278b7683f35,0x1e5af7b64cecd78f0141450e942f19b1935c495e,43203199770691383238593940280239053946984014979449022275641313046078578194694,ENS
0x1f2910331d564341ba9a9762f2b7eca182230b2f-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,0,,14665562,1651050058,0x620ef6a610c9dd51108d4618e91c6d0b24ad184e82d8d4df959a969f415e5470,0x1f2910331d564341ba9a9762f2b7eca182230b2f,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x1f2e3a00e1476e47c9c82736473058b190fc9bfa-112764562576314516994943312429834673309292069549953740415731020720942627228986,FOR,1100000000000000000,,15126962,1657616971,0x6d2ef71dfa55b962b68283dd1687ff011ff87d8f73099f5eecf564a465dba394,0x1f2e3a00e1476e47c9c82736473058b190fc9bfa,112764562576314516994943312429834673309292069549953740415731020720942627228986,ENS
0x1f5e9701091b54457b573f9b9720f87b3fbc97c4-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,2600000000000000000,,14646598,1650791207,0xc6c650dda3ec3fa5d313fbc88294df53fbe2d7d165c9bd784accef82183b942f,0x1f5e9701091b54457b573f9b9720f87b3fbc97c4,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x1f63690d46ac591366508eb66ff585f6d0bfc42e-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,0,,14650352,1650842576,0x9fe3ecf8ae97676839ebe1c964350e07b5dcc696a8e3559073c8647867d6bd74,0x1f63690d46ac591366508eb66ff585f6d0bfc42e,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x1f6e2fdc8d2f6e49db48f6c1dd95f8d7c1061bfc-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,0,,14620762,1650442484,0xd0195413ffd38462c2c2fcbc0ffbc915d2447fb53813be8f2de874a5014993d4,0x1f6e2fdc8d2f6e49db48f6c1dd95f8d7c1061bfc,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x1f70ebbd87dbe62f323864c982f89c9e81539574-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,118948058003217462272,,14652596,1650873627,0x6cb065a4a023f15d6e33992e02c9a2dfd2c11cf7be88cd48c23d49233ff6d92b,0x1f70ebbd87dbe62f323864c982f89c9e81539574,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x1f75209d149a4730342b12289b414aa1e9dc42d8-112764562576314516994943312429834673309292069549953740415731020720942627228986,FOR,1200000000000000000,,15127706,1657627434,0x83b5d282d6b57490b748f2504d758b41413cca80c1ba991e2210ce29d949ba46,0x1f75209d149a4730342b12289b414aa1e9dc42d8,112764562576314516994943312429834673309292069549953740415731020720942627228986,ENS
0x202a27c4316aa72d587a5a4fb2c4cb2ee4bacbc8-21861129347596183989807248258922558214743224135371288783165185538477576992486,FOR,3982665062,,15279221,1659661009,0x975b075114d8bc7aa673f1de6a7d83e542ee6f2280b25017ad5986ce1c2a75ac,0x202a27c4316aa72d587a5a4fb2c4cb2ee4bacbc8,21861129347596183989807248258922558214743224135371288783165185538477576992486,ENS
0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d-115615865324623814833258987703837575663427750121726187103053182962864855260310,FOR,1100000000000000000,,14434437,1647929493,0xcab59ab7f6c363e43b5ab8a2c3245209165d739a95de63fb67a62250f4723555,0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d,115615865324623814833258987703837575663427750121726187103053182962864855260310,ENS
0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d-27850654116740852236526757351596115114486670304472932313768517382407193376455,FOR,1100000000000000000,,14434501,1647930346,0x015cc56c2285b25c31d1fb9815f54718b31037c80a05d25e2d6114f066493347,0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d,27850654116740852236526757351596115114486670304472932313768517382407193376455,ENS
0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d-82659277767818009782194204088226418907972756681918239480374274857360772298879,FOR,1100000000000000000,,14440777,1648014283,0x24b890642b2714f2ae0283fcb784542f46d64fb856a3ef5d5f222e0d38b9404c,0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d,82659277767818009782194204088226418907972756681918239480374274857360772298879,ENS
0x2168577af945529fc223e3a2f6d55cc68d8f294a-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,2761180943674507264,,14651114,1650852974,0xef3a5e428c8da23a4b863fa5af55adce8c1e466bb6d56dc527a6df26b9a6a1b9,0x2168577af945529fc223e3a2f6d55cc68d8f294a,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x21eae6e365aeb7cd907473ec12176d0976914e68-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,1000000000000000000,,14646600,1650791216,0x22d0bcc7d860676f89e83f3979da1ade399eeccb52539ab993621f7272a1f560,0x21eae6e365aeb7cd907473ec12176d0976914e68,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x21f14394d1eb6cf83743a1cfb78f1fb1049e7d6c-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,0,,14648612,1650819202,0xf531b8ae3ef51f220217abd233efded1e917dc397f68a17033de7813c87124a9,0x21f14394d1eb6cf83743a1cfb78f1fb1049e7d6c,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x222d9fc84dc067b5d694975aec3bb686bef4cd62-43203199770691383238593940280239053946984014979449022275641313046078578194694,FOR,0,,15288938,1659791559,0x0b365331b5236ce431b13c9a06dcdb1c8184863358ddad39b58ff605a27ac5c6,0x222d9fc84dc067b5d694975aec3bb686bef4cd62,43203199770691383238593940280239053946984014979449022275641313046078578194694,ENS
0x223efbe646858470c2e28da6c929331ecf855dab-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,5326422615455375360,,14619544,1650425727,0xe23b206c5beaabd1d0eb8463584fa97b13f6650640523257c0e4f429b5094bb7,0x223efbe646858470c2e28da6c929331ecf855dab,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x223efbe646858470c2e28da6c929331ecf855dab-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,5326422615455375360,,14678913,1651231756,0x6f77520225eb89a666cfd01e3c9cc6e2699ae1ad33a4b82e6637cc585a503c76,0x223efbe646858470c2e28da6c929331ecf855dab,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x224d864fc83fb288bd00b8ea76bd2d3e2e9a9cb4-112764562576314516994943312429834673309292069549953740415731020720942627228986,FOR,1200000000000000000,,15126962,1657616971,0x8517dd67ca32a56110ae2cea660c41421b683f3385822992abf79ae6fe302ce3,0x224d864fc83fb288bd00b8ea76bd2d3e2e9a9cb4,112764562576314516994943312429834673309292069549953740415731020720942627228986,ENS
0x227fd2fd881cc6c99dfccc0fb40f2b1dc2f3f36e-21861129347596183989807248258922558214743224135371288783165185538477576992486,FOR,0,,15278424,1659650661,0x6f5ffa448979f394b2aef933b0b8c21b51b1657e7ed719d1ab33df3821ff48c5,0x227fd2fd881cc6c99dfccc0fb40f2b1dc2f3f36e,21861129347596183989807248258922558214743224135371288783165185538477576992486,ENS
0x227fd2fd881cc6c99dfccc0fb40f2b1dc2f3f36e-43203199770691383238593940280239053946984014979449022275641313046078578194694,FOR,0,,15278400,1659650357,0x65737c65e35ca6d23ff1a2a421340c3625da3ffe8b307ecaf3e09d66ce087d64,0x227fd2fd881cc6c99dfccc0fb40f2b1dc2f3f36e,43203199770691383238593940280239053946984014979449022275641313046078578194694,ENS
0x2282060279776183d895524868ddb853728191b4-43203199770691383238593940280239053946984014979449022275641313046078578194694,FOR,0,,15289419,1659798133,0x290ad9b31e111c3553172fbfcddf6105db70cd6e41ba4a570e9ed21bd8648cbe,0x2282060279776183d895524868ddb853728191b4,43203199770691383238593940280239053946984014979449022275641313046078578194694,ENS
0x2292d4416a8ff57619cfa32be4aa5a392496b260-90476529665364161211265365238121921179703522228680648046371476645353679539653,FOR,319792445200820740096,,13950897,1641459180,0xe1e2b67ccf0a5fa91ae409e16dc0116ca2851ca597e669930712b365c9b541fa,0x2292d4416a8ff57619cfa32be4aa5a392496b260,90476529665364161211265365238121921179703522228680648046371476645353679539653,ENS
0x22d61cd1ddc8b9f951fdb74eae533dadcf4bb196-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,5196285420385214464,,14639704,1650698293,0x9e8669f6bc3416d2b6b797cea4b62a5bcd4595602c50ee7728238c684959d884,0x22d61cd1ddc8b9f951fdb74eae533dadcf4bb196,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x22d61cd1ddc8b9f951fdb74eae533dadcf4bb196-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,5196285420385214464,,14683586,1651294441,0x34c3ac9919d73ff089f81ac8fe6ef71cd7daf82bebb4d686a711ace493c918a7,0x22d61cd1ddc8b9f951fdb74eae533dadcf4bb196,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x231a07c825f052b895de5fd1513ce40d18e14af5-8759198094868535520038506706231539487662297008587733129541987545743856603253,FOR,22041383523397794354976,,14928018,1654710198,0x35312bb677e660b59074c353b56ba4883a6730623b54d0b1ee5c4db0919cdb40,0x231a07c825f052b895de5fd1513ce40d18e14af5,8759198094868535520038506706231539487662297008587733129541987545743856603253,ENS
0x23523c7ede0e71b55ee7433da1734c710d2d292f-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,0,,14650984,1650851305,0xa35cd12d40af90445cec63ccdefe6f709c613b15d34580d57493ec85d489f66f,0x23523c7ede0e71b55ee7433da1734c710d2d292f,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x23690d5be941fdf2573fad8cfec3fdef26805f9a-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,0,,14620702,1650441660,0xb84f7810d734d99e3983bd9748a7af3080466ea89d35d424fe5d9ec64ad52735,0x23690d5be941fdf2573fad8cfec3fdef26805f9a,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,125000000000000000000,,14615062,1650364964,0x0d98e9f8a48975fc0c86bc187fdb40a73216ebfe90eeadb055614908dd19f1d8,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7-112764562576314516994943312429834673309292069549953740415731020720942627228986,FOR,125000000000000000000,,15093204,1657167350,0x895efd02f871f7d3987ec83252101524d10702a874ccb23a31b4691365d52cfe,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,112764562576314516994943312429834673309292069549953740415731020720942627228986,ENS
0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7-115615865324623814833258987703837575663427750121726187103053182962864855260310,FOR,250000000000000000000,,14434892,1647935514,0xcab3118ac133242031f7b4e0c6a4eeb18e9aca4b4d0f76ae953fdee21393b3a5,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,115615865324623814833258987703837575663427750121726187103053182962864855260310,ENS
0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7-21861129347596183989807248258922558214743224135371288783165185538477576992486,FOR,125000000000000000000,,15273443,1659582917,0x123c66edd9766581d01e2c2ad4972ca61b70901db33e2a4845bad4cb766c17b0,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,21861129347596183989807248258922558214743224135371288783165185538477576992486,ENS
0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7-27850654116740852236526757351596115114486670304472932313768517382407193376455,FOR,250000000000000000000,,14435270,1647940911,0x13ba275e6cf59e8753994f167e21d63c712f7d10ee1bf3c13fb5364a5fa99fac,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,27850654116740852236526757351596115114486670304472932313768517382407193376455,ENS
0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7-43203199770691383238593940280239053946984014979449022275641313046078578194694,FOR,125000000000000000000,,15273443,1659582917,0xc9bc510642a28d7fd1a6ac6aae77ba9787fbb624e25d1a75db114702daed8a40,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,43203199770691383238593940280239053946984014979449022275641313046078578194694,ENS
0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7-82659277767818009782194204088226418907972756681918239480374274857360772298879,FOR,250000000000000000000,,14459718,1648269024,0xda039ca45a3f4b83806745d83067efe8cdbd8ce0d52e2e8565b0f519f2d1e1ba,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,82659277767818009782194204088226418907972756681918239480374274857360772298879,ENS
0x23dec0dc706eae176f69e871f08d58124cd96e57-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,5899982023117766656,,14639900,1650701081,0x0a18be60d2934e9ccaf2e9dcd58a67d2d075142831365f41b98599295d8e7ae3,0x23dec0dc706eae176f69e871f08d58124cd96e57,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x23dec0dc706eae176f69e871f08d58124cd96e57-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,5899982023117766656,,14683776,1651296794,0xc5082d7432e98671d4510ec2ed1a5d289024a2c5be90ab34e8da720e706e494a,0x23dec0dc706eae176f69e871f08d58124cd96e57,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x23ee739530231e7aff44a386dcbab639a6c04c92-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,1000000000000000000,,14665554,1651049920,0xbb9862bca7e50e1c48c4a7ca116d14cf56ee6db1037911641919690cd91bcbd4,0x23ee739530231e7aff44a386dcbab639a6c04c92,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x247bcac51c514d28e683d6811ab57c71b5395127-112764562576314516994943312429834673309292069549953740415731020720942627228986,FOR,1006000000000000000,,15125515,1657597405,0xec8d494f76b5ab9df9ed83affdeff27887df7a37dc5925fa4707b31de6321481,0x247bcac51c514d28e683d6811ab57c71b5395127,112764562576314516994943312429834673309292069549953740415731020720942627228986,ENS
0x247bcac51c514d28e683d6811ab57c71b5395127-115615865324623814833258987703837575663427750121726187103053182962864855260310,FOR,10006000000000000000,,14440743,1648013812,0x23ce9e89233eb75f65220cad24439b0f9143d52c8da4170ec64e522516979840,0x247bcac51c514d28e683d6811ab57c71b5395127,115615865324623814833258987703837575663427750121726187103053182962864855260310,ENS
0x247bcac51c514d28e683d6811ab57c71b5395127-82659277767818009782194204088226418907972756681918239480374274857360772298879,FOR,10006000000000000000,,14440743,1648013812,0xaaa331b118174f638b05f4ec47b03a72d7aeb40ddfa6f18e2ead660f3cfb3bc4,0x247bcac51c514d28e683d6811ab57c71b5395127,82659277767818009782194204088226418907972756681918239480374274857360772298879,ENS
0x24a7cbb557cb0c1498f77e70a28dc7cb01e2a2d3-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,5775995669680619520,,14639866,1650700545,0x4d7f9148c58a724b58efe0c91c1d0e7bb904805c25ea5b25d3ee4e61404be361,0x24a7cbb557cb0c1498f77e70a28dc7cb01e2a2d3,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x24a7cbb557cb0c1498f77e70a28dc7cb01e2a2d3-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,5775995669680619520,,14683713,1651296152,0x73c4dd6b034d71ac1a03b80f1d8442193bc6f841d58f0e24ae25ca730eb96e11,0x24a7cbb557cb0c1498f77e70a28dc7cb01e2a2d3,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x24e6d835f23b9716af984f6604625c6b074015cd-65967822514040846992464797266243157509206510058326665394616765053720727454968,FOR,15686782209561626637412,,14040972,1642662649,0x15efe69b89d59bc092718e2c5db290bf19fbc437fa0d8474f450e558330148c3,0x24e6d835f23b9716af984f6604625c6b074015cd,65967822514040846992464797266243157509206510058326665394616765053720727454968,ENS
0x252c3fac878668c7e03fb6409d03b3b4e7391245-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,0,,14678164,1651221598,0x38e9a3f78c7df6c214fbac5f5ee9ccbd3dcf705e220447cb35b6c3ca9a2ba502,0x252c3fac878668c7e03fb6409d03b3b4e7391245,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x2574f999bb26b326a255a1c48fe4a4089e723493-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,5204695517546102784,,14639694,1650698161,0xc4433cd76cdc5a55c16c75e092a9081229ed4e983f569366e8c41ddef2d156ab,0x2574f999bb26b326a255a1c48fe4a4089e723493,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x2574f999bb26b326a255a1c48fe4a4089e723493-99882233577221676057992280816078245519848378270443751235073826886360950537295,FOR,5204695517546102784,,14683578,1651294363,0x8577f004cd9d742bc73458cee9fec50e27588e60b6e4d0854f9a087371880f4b,0x2574f999bb26b326a255a1c48fe4a4089e723493,99882233577221676057992280816078245519848378270443751235073826886360950537295,ENS
0x25ad2667b19e866109c1a93102b816730a6aec3f-107166664722174233740232174220463354481004128961821575530758100250899337476509,FOR,0,,14620141,1650434296,0xd907d9ee82494ca5f7aeed51cc0200d4a2d342f952de4bc73e3fb13ea68c5cb8,0x25ad2667b19e866109c1a93102b816730a6aec3f,107166664722174233740232174220463354481004128961821575530758100250899337476509,ENS
0x261d145a9e48cc3969841d8962fadcc32659038e-43203199770691383238593940280239053946984014979449022275641313046078578194694,FOR,0,,15287525,1659772625,0x0a1785e0b447cd8b1262133911fa38f99dca876ec2474569683511d106d8b820,0x261d145a9e48cc3969841d8962fadcc32659038e,43203199770691383238593940280239053946984014979449022275641313046078578194694,ENS
