,Unnamed: 0,proposal,voter,support,single_vote,name,total_cap,circulating
107,915,1,0xf94f7b6b956225bce60a5f0c7b82d347071e48dc,0,0.0,braveheartcapital.eth,10000000,1972080
108,335,1,0x6a03f69c9a3a45a716a5c3eca44d57159c6c4948,0,0.0,,10000000,1972080
109,905,1,0xf56b7c1194e11f941a9ee681d0a4bffa12a7924a,0,0.0,,10000000,1972080
110,676,1,0xc4b58654979382b02c65b8786f6b0242b7f6648c,1,398.6753250895135,,10000000,1972080
111,57,1,0x0b7c75a9689a84854256c7d5db7c87feb1bbbb8b,0,20.764979,redbrown.eth,10000000,1972080
112,907,1,0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb,1,122.771519,coinmandeer.eth,10000000,1972080
113,58,1,0x0c31b6605686aa26df47eb45af0e4aa6639a5fd6,1,1e-18,,10000000,1972080
114,352,1,0x6f69286d7c51de0f0cf5f3c03c8ca3eda8a322f9,1,176.12704011441502,,10000000,1972080
115,66,1,0x1125a9f95f2338f53d91278ba313194c6cbf2bec,1,220.00005,,10000000,1972080
116,909,1,0xf6210b4bb2fe841630eb50001e688c4bc058b602,1,0.0,vetinary.eth,10000000,1972080
117,64,1,0x1084b55cb63de549806a521036f7dad2d37e3fae,1,0.0,pipe.eth,10000000,1972080
118,911,1,0xf8edada7d508607b9526f8009f7d7fcbe7e5ab45,1,0.0,,10000000,1972080
119,567,1,0xab5309888c39646bb222a70e0bc1c69e3326ee77,1,523.8122040000002,renoeth.eth,10000000,1972080
120,574,1,0xabb9f91560f3c90c1aabf2852f827c91127ef924,1,0.0,,10000000,1972080
121,522,1,0xa4b06dd6316800bbab250d7486c57c982dee6e6a,1,0.0,asuna.eth,10000000,1972080
122,910,1,0xf775a11b06a64c892ddde57357b7afd71fabfcef,1,0.0,,10000000,1972080
123,669,1,0xc45230120f7f4642b27b6b48197e4f6934bbc349,0,0.0,daxtaran.eth,10000000,1972080
124,360,1,0x72ce49999c12ff248d40f70675f0c3ef6dcb9eb5,1,0.0,,10000000,1972080
125,87,1,0x1a1ca7f86e3dc901e2ffe532c4484e9e57d99fba,1,25.0,,10000000,1972080
126,517,1,0xa31cd363cd2867e98fb0102e07e0c226f8346e48,1,5.596029,,10000000,1972080
127,50,1,0x08e166bddc849cfd91084e828b5096085e8e0875,1,0.0,,10000000,1972080
128,922,1,0xfc655427c568bcb837c05cec13e4956524ca83e0,0,0.0,🔑🔑🔑.eth,10000000,1972080
129,332,1,0x69b552292fb5e71632bfecbd592c03d7998259ba,1,264.72719700000005,regis.eth,10000000,1972080
130,85,1,0x19cf388796c31fa7a583270d82659ecd2b4fd490,1,0.0,cryptomandias.eth,10000000,1972080
131,10,1,0x03000a0ecb1898040c26cd418570cd480775f0da,1,67.83049625506922,,10000000,1972080
132,52,1,0x0900a13fb9382c6668a74500ccce70eb96385e0c,1,156.285363,,10000000,1972080
133,864,1,0xe507f2d7de97c783a60fef9f1c4a4dade2b0a989,1,10000.0,thumb.eth,10000000,1972080
134,356,1,0x709a71cd574e6c1c7064ff62e0dae652b7c9e359,0,0.0,,10000000,1972080
135,371,1,0x7929e033554d7d284d62a2f33856df31b4089999,1,0.0,,10000000,1972080
136,519,1,0xa353d2a64d2df16a024ba81e73982df5ff8f26b5,1,0.0,basith.eth,10000000,1972080
137,570,1,0xab5886f50263de85ccc8d3f10cafa6bdc7153a82,1,100.920325,,10000000,1972080
138,346,1,0x6e9a88971e957abb41bae4e2677cae258f0c1e76,1,0.0,blake🌯.eth,10000000,1972080
139,528,1,0xa4b8339d2162125b33a667b0d40ac5dec27e924b,0,17412.188262912445,,10000000,1972080
140,674,2,0xc4a69b137d22b52a36328f3ac6d5aa9984faab8e,1,0.0,centrocapital.eth,10000000,1972080
141,624,2,0xb532fe24310aa59fb428a3dd02dc61b86bf953fa,1,5208.037806642925,,10000000,1972080
142,343,2,0x6daf8011d8fe4ed8ebc00a4042a0eea4688f6097,1,45.998144,,10000000,1972080
143,442,2,0x8e77c563c2b2f35cd5560828e197e4ec57556687,1,0.0,,10000000,1972080
144,908,2,0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb,1,122.771519,coinmandeer.eth,10000000,1972080
145,394,2,0x7d3bf2cb39f5ceeeca91ecc8201dc01616ad089f,1,0.0,goluis.eth,10000000,1972080
146,670,2,0xc45230120f7f4642b27b6b48197e4f6934bbc349,1,155.286798,daxtaran.eth,10000000,1972080
147,203,2,0x49f4e3c8b59689767b988c333adde1a02d3a78ba,1,0.0,,10000000,1972080
148,448,2,0x91d70fd5006a5a29c66b57a7b1703f49bde957e5,1,0.0,,10000000,1972080
149,571,2,0xab5886f50263de85ccc8d3f10cafa6bdc7153a82,1,100.920325,,10000000,1972080
150,797,2,0xd02ae906edc339872b8300020fc4411c4f4036e1,1,1117.2592029999998,andykaufman.eth,10000000,1972080
151,819,2,0xd6a6027d168ce1f8036d8d01c2918f8cb610271b,1,0.0,iamfreenow.eth,10000000,1972080
152,902,2,0xf53a69e7b19d3a92ceae7efb9c621d01d5ab365a,1,287.247841,zhanglu.eth,10000000,1972080
153,787,2,0xcc7b3f37194c7bdc51cbf89c844472b830dadaca,1,0.0,,10000000,1972080
154,618,2,0xb37795f39c546d3511ba061d04783d987d1259a4,1,717.3769050000002,,10000000,1972080
155,616,2,0xb3696bfd947104624a838dd0ae1282756e47ea39,1,0.0,,10000000,1972080
156,894,2,0xf02f24d3b531dcc7414df353ec13ff1c1c69045c,1,0.0,,10000000,1972080
157,792,2,0xcded63761b601f817fc8c7b4a03f15328e45f448,1,0.0,,10000000,1972080
158,906,2,0xf56b7c1194e11f941a9ee681d0a4bffa12a7924a,1,8.478792808893989,,10000000,1972080
159,461,2,0x964e58e3081d6e5de4182289ef8ce2c32e9a96fb,1,732.0326977218394,,10000000,1972080
160,245,2,0x50c25a4f9d19c8f704f2e5d77c00f9cbe6dbb357,1,0.0,megcusack.eth,10000000,1972080
161,912,2,0xf8f40dbf4e35cdbc404bcd8795dca3b721d6ae08,1,0.0,erdincgumus.eth,10000000,1972080
162,415,2,0x8a4bdd77b75792f3327df1ed106cf2df91f79369,1,0.0,,10000000,1972080
163,919,2,0xfc17b4011c116cd8d9298a556108a79a2bacbdd0,1,0.0,,10000000,1972080
164,265,2,0x56656ada4da72e587408d330e66a85b35516ee20,1,644.519452,,10000000,1972080
165,288,2,0x5b5398d04f6de67614403e8432c791b9eaae956a,1,20.33828556149621,,10000000,1972080
166,414,2,0x8a2971ec277ff9ca03ede81f9ae12dc08dcfdf56,1,3318.03476972594,,10000000,1972080
167,412,2,0x8917297f98718541ea6e607462b9cd7b7eea2ab3,1,0.0,,10000000,1972080
168,271,2,0x57edc3a856a69a1b086ab097c22792b0d5bb2ff2,1,1193.928945,mdudas.eth,10000000,1972080
169,8,2,0x01222a114552e89e4c548170f8c1f4d5460d255a,1,16.490627582419126,,10000000,1972080
170,923,2,0xfc655427c568bcb837c05cec13e4956524ca83e0,1,0.7331625881747115,🔑🔑🔑.eth,10000000,1972080
171,410,2,0x87d83ea617bc2f12ea0ea7760f8a82f2c5f19d2f,1,0.0,,10000000,1972080
172,276,2,0x5993fecb0ff732118e9e609c37e0f550e263598d,1,0.0,,10000000,1972080
173,733,2,0xc7e36bc2f80543b6c244b147606f9501da6c6561,1,616.459500580749,,10000000,1972080
174,543,2,0xa6b31b0b7cd3660d4d6633223b6a27af83db85df,1,0.0,,10000000,1972080
175,2,2,0x0057bd83a142da84b6404616c683e21e7dd6fa5f,1,0.0,,10000000,1972080
176,357,2,0x709a71cd574e6c1c7064ff62e0dae652b7c9e359,1,2.1118687939148426,,10000000,1972080
177,642,2,0xbd8a922be2101c8a20286a7a3046279a0cf23eaf,1,544.9557060000002,jacobhuang.argent.xyz,10000000,1972080
178,438,2,0x8d899892410cdbd8d27e251ca699672b94730ec4,1,675.6670879999998,,10000000,1972080
179,12,2,0x03000a0ecb1898040c26cd418570cd480775f0da,1,67.83049625506922,,10000000,1972080
180,402,2,0x81d98c8fda0410ee3e9d7586cb949cd19fa4cf38,1,61.202177,cowrie.eth,10000000,1972080
181,628,2,0xb6605f98a5562b1ac821bc5f2b75934239e8c6d6,1,26.15800988605842,catcatcat.eth,10000000,1972080
182,351,2,0x6f53678864e355b4ae7bf3ff4a9ecb1e5107010a,1,0.0,,10000000,1972080
183,238,2,0x4c1bcc8f570e9f98fab0eae6b14f4df6e90cb8f7,1,25.258150998489608,,10000000,1972080
184,240,2,0x4d3877abc39d131a39ce21dd0675ad3c1e3f3f32,1,767.9697030334377,9xkiwi.eth,10000000,1972080
185,398,2,0x7f8c1877ed0da352f78be4fe4cda58bb804a30df,1,750.0062260084378,gmewallet.eth,10000000,1972080
186,242,2,0x4e3d9399c28c724293dd545225ec843ac4c9e953,1,0.0,,10000000,1972080
187,243,2,0x4e61f6c5aeb9bc5480e0929e6a47b9bf523d0b15,1,139.57105080309884,,10000000,1972080
188,431,2,0x8c6b10d42ff08e56133fca0dac75e1931b1fcc23,1,8888.663535293015,,10000000,1972080
189,660,2,0xc426f7adb8c15771cdc6df55d31518056c04d63e,1,2641.05199,,10000000,1972080
190,764,2,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,4559.010738119588,langos.eth,10000000,1972080
191,745,2,0xca4c08135366201d6afaed66e5422db8865bbb39,1,0.0,,10000000,1972080
192,18,2,0x066a2edcc0b7278a2cf5bf2a040b4a54a41a9550,1,22.703533,kuso.eth,10000000,1972080
193,916,2,0xfa152bdc58e9432ad955987b794ec6429414c4c1,1,0.0,dvnny.eth,10000000,1972080
194,14,2,0x03de28456f987281df43137f0a281152be77aae4,1,0.0,,10000000,1972080
195,258,2,0x565b93a15d38acd79c120b15432d21e21ed274d6,1,15450.996337507082,flynnjamm.eth,10000000,1972080
196,353,2,0x6f69286d7c51de0f0cf5f3c03c8ca3eda8a322f9,1,176.12704011441502,,10000000,1972080
197,823,2,0xd82de84a0e70c0fe6d4344a8594ff3756cd11203,1,0.0,,10000000,1972080
198,862,2,0xe4a77604802ee95603ec22ca0e4ebf981f6134a3,1,0.0,,10000000,1972080
199,194,2,0x461cde402c6b945036df1b49f2703fca22b23d7b,1,69.501356,oops.eth,10000000,1972080
200,128,2,0x2f8c2239e53492584420ffea44b66cf26c45b40a,1,0.0,,10000000,1972080
201,591,2,0xb03f5438f9a243de5c3b830b7841ec315034cd5f,1,0.0,m-j-r.eth,10000000,1972080
202,320,2,0x66ab525022c5291c0c3d7a7199a38b827586f30c,1,0.0,,10000000,1972080
203,876,2,0xea2c3a53a679535d882ce8b2a603a5603349b036,1,0.0,,10000000,1972080
204,600,2,0xb0dc0c7a91c34ac1698f9e7ec03104bdb3b42de3,1,4144.470823990895,0xsiam.eth,10000000,1972080
205,523,2,0xa4b06dd6316800bbab250d7486c57c982dee6e6a,1,453.85286900000006,asuna.eth,10000000,1972080
206,846,2,0xe0ba6c4c82376c76386d1ca2ae2516ab18882e3c,1,68.322544,,10000000,1972080
207,382,2,0x7af7ca67aa827f58e0659c52a641aee55a43b535,1,473.022799,,10000000,1972080
208,880,2,0xeae2bb84a160f7597f5792b5c6723e3cbab006cc,1,35.446431,,10000000,1972080
209,69,2,0x12f5d55526597de9eea0ae9df30f837d83a0bdd2,1,0.0,,10000000,1972080
210,144,2,0x3274d89c5c27c33bf44ff44c027a6f986e4e7bd8,1,0.0,,10000000,1972080
211,146,2,0x32e61203d6ef64a329bb0db488680c64f2941302,1,216.8389874927497,,10000000,1972080
212,147,2,0x330e75e1f48b1ee968197cc870511665a4a5a832,1,36424.40653431712,,10000000,1972080
213,529,2,0xa4b8339d2162125b33a667b0d40ac5dec27e924b,1,19057.417602322304,,10000000,1972080
214,845,2,0xde88d54819c4ae692fbb8f5f914ac5723951ee65,1,422.964966,wouimbly.eth,10000000,1972080
215,123,2,0x2b5a0be5940b63de1eddccca7bd977357e2488ed,1,0.0,,10000000,1972080
216,575,2,0xabb9f91560f3c90c1aabf2852f827c91127ef924,1,164.15032854176368,,10000000,1972080
217,323,2,0x6808c8f473363d085d8d8ece4b53966cad81ee4a,1,0.0,,10000000,1972080
218,120,2,0x2b4ef02dc7dbca60f4978ad70df28a956df5b63d,1,5.768009999999999,,10000000,1972080
219,95,2,0x1dce25415d54e6bc694aafa6cd5e650d28bb786a,1,0.0,,10000000,1972080
220,96,2,0x205389a3a0ba0928f9c696fb29cbb3edc66183be,1,0.0,,10000000,1972080
221,100,2,0x2185f44a28e18318ce6ec792e50575a4293d4381,1,154.76622020133723,,10000000,1972080
222,333,2,0x69b552292fb5e71632bfecbd592c03d7998259ba,1,264.72719700000005,regis.eth,10000000,1972080
223,504,2,0x9f7610115501abd147d1d82ce92cea2a716690ed,1,0.0,,10000000,1972080
224,88,2,0x1a1ca7f86e3dc901e2ffe532c4484e9e57d99fba,1,25.0,,10000000,1972080
225,859,2,0xe33611b07b9f08df79c304c48e5b80b75fa722a9,1,0.0,,10000000,1972080
226,67,2,0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,1,0.0,,10000000,1972080
227,329,2,0x6905b7a65ede4a9b1181f6abfb5cbc122c661f52,1,1427.9091095204972,,10000000,1972080
228,86,2,0x19cf388796c31fa7a583270d82659ecd2b4fd490,1,0.0,cryptomandias.eth,10000000,1972080
229,503,2,0x9f3ef50ea64adad5b33f1f8222760cfbf42007f7,1,50.3605411314824,alphaserpentis.eth,10000000,1972080
230,684,2,0xc5a61d56ca395fcb87f148532369595e31286d0e,1,2441.524389659986,letverse.eth,10000000,1972080
231,856,2,0xe2f6e3565a96cd24d6ba985563a26fb3c93cad04,1,792.0730056756332,,10000000,1972080
232,870,2,0xe507f2d7de97c783a60fef9f1c4a4dade2b0a989,1,10144.102686,thumb.eth,10000000,1972080
233,588,2,0xafa5dfeb5b3b16840a92d5fec1f5ece29128696f,1,0.0,,10000000,1972080
234,852,2,0xe2e8fee9ac2af4352a0e424650b77da25c36bf80,1,426.7102313761857,ninjapay.eth,10000000,1972080
235,377,2,0x79927e10304d4290b42425ae1232a76a1b2e7232,1,1890.0067064431566,,10000000,1972080
236,151,2,0x34d8575ec66968ab4ea07f7031ed6a74c213b704,1,21.738597,luckyboys.eth,10000000,1972080
237,679,2,0xc4b58654979382b02c65b8786f6b0242b7f6648c,1,398.6753250895135,,10000000,1972080
238,154,2,0x35640d73401254601704ec94b564469bb6e00cd4,1,0.0,,10000000,1972080
239,174,2,0x3af9fe35d280ada5a5edb1bef3ed872a3231d73c,1,0.0,treth.eth,10000000,1972080
240,65,2,0x1084b55cb63de549806a521036f7dad2d37e3fae,1,200.930193,pipe.eth,10000000,1972080
241,178,2,0x3db69bf6ac1735509a60490d338c999252fa153a,1,15.685598662952096,charlycryptoinvest.eth,10000000,1972080
242,358,2,0x70f8c26c5288d170adbac1e23b6d2904232051d6,1,0.0,,10000000,1972080
243,180,2,0x3e5a90f582d45cf83e0446d53b3069e86162003b,1,0.0,0xd0s.eth,10000000,1972080
244,182,2,0x3ec44a823e07555b5f889d8d954eec736eb5865b,1,100.0,collinpixley.eth,10000000,1972080
245,56,2,0x0a10871a80cf1329cc5943c4f0746e2b02082311,1,0.0,,10000000,1972080
246,388,2,0x7b3013f95566aebeba4a16998ec1a6f3b0fc5c5d,1,0.0,,10000000,1972080
247,53,2,0x0900a13fb9382c6668a74500ccce70eb96385e0c,1,156.285363,,10000000,1972080
248,51,2,0x08e166bddc849cfd91084e828b5096085e8e0875,1,853.8608929999998,,10000000,1972080
249,510,2,0xa31c2232842e631ccb2d2e4110b356bab21e6020,1,200.411109,therealtuna.eth,10000000,1972080
250,372,2,0x7929e033554d7d284d62a2f33856df31b4089999,1,7091.255827230273,,10000000,1972080
251,607,2,0xb21731d830b7e8460e5d6c66dc1ccc0a5d0a6b87,1,0.0,philfr.eth,10000000,1972080
252,826,2,0xd8ff36bd818bcae0278f0904d527206363795082,1,100.030422,,10000000,1972080
253,477,2,0x9a72b97137065b3816d091310e483811baa1be0f,1,0.0,,10000000,1972080
254,829,2,0xd90ec9dc6f220be43ad88f3eff78fbd00d8fd1d6,1,947.458015,jeffkraus.eth,10000000,1972080
