,id,delegatedVotesRaw,tokenHoldersRepresentedAmount,tokenHoldersRepresented,numberVotes,proposals
32,0xa753e050948ff5bfb4b695f870b3407f85f6def1,179576190507755632640,12,"[{'id': '0x0148e86cfb50c200575c26849c60b7314833b966'}, {'id': '0x0cba4e5716e691af7178262c0dd42be108ab7e72'}, {'id': '0x1cf44319140eae4b17557790012357bc1c6f704c'}, {'id': '0x290789aed2d6fae51191bce9cce498d0c336dd89'}, {'id': '0x357302f4883bcb6148e70b2ba0adb6b5a9e0097e'}, {'id': '0x48163854ee2059e74f4a2c0f1cd8a5da72083f10'}, {'id': '0x8ca440e6e8ad6dbcabec20df94dc19047c614a6c'}, {'id': '0x939beaecbfc1eabbf735b7577ee94084e133a9bd'}, {'id': '0xa753e050948ff5bfb4b695f870b3407f85f6def1'}, {'id': '0xbf11bc0383f74b579ca7767915d485ddc9b779f6'}, {'id': '0xbf548281a8fbd3b745f7530a95fd08ebbf23eb3b'}, {'id': '0xc860b5567b4c33ab6a1bc27b4804f47d02d72b1d'}]",0,[]
33,0xa75ea297fda4c3a11f600d284d1934e0140f34eb,195464825745006354432,9,"[{'id': '0x16d5d6c9f89285a8f956045d2dbc0c766e969ee3'}, {'id': '0x478e510693eb9011b37646975317e0259513bfd5'}, {'id': '0x4af4aebe930e938fa11ad28cd2c88645cce739a1'}, {'id': '0x76fa9941c587eb4309a576496f4d4e7d48d12f2d'}, {'id': '0x8d8ebe2d7e0357c653e352bfb509bf422862017b'}, {'id': '0x92fa5d9bc35316d897f8b3c7d6eaf83324b221a0'}, {'id': '0xa75ea297fda4c3a11f600d284d1934e0140f34eb'}, {'id': '0xafb118856b17e4917062ba7a8ee50abe4045e6a0'}, {'id': '0xe06464f30517af0ecc764d733ec0428a8f93723e'}]",0,[]
34,0xa76e4a70531edd1bbf03ef5b3ef2db15577fd9c3,24750082991139954688,3,"[{'id': '0x09f78bb0f668ab71803140d82570277b9dca611d'}, {'id': '0xa76e4a70531edd1bbf03ef5b3ef2db15577fd9c3'}, {'id': '0xe655cedac0e458c5932b6cf42b4a4a3e82f6ab75'}]",0,[]
35,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,1949772391053227675117,94,"[{'id': '0x057e265a0038d2a2d3352e0b75095328c13ed2df'}, {'id': '0x08962bce810c2629ec14c853c12be82745d13539'}, {'id': '0x0a9a04f289e1237c978d9ed375eeebda73ee97b1'}, {'id': '0x0c84f9985ec2d6eabe0eddd87c7c6d9b297466c0'}, {'id': '0x0d9f151d6f2ba673f2dc00bea041db5e7ad61f1f'}, {'id': '0x0ed9febb63c62c99f8426fe0494a05b4529c9eff'}, {'id': '0x116451131f8f1cd962b87509693a520d11c9ce42'}, {'id': '0x123fc86e12ccd90654c707320a964e92851552c7'}, {'id': '0x1609c015abce49cc20b8d87da36c0e46c11447c3'}, {'id': '0x23b37371d63945e817455630e2861d010c8fb350'}, {'id': '0x258d659606d65f3d8293b4af3b7f8e3a3478e880'}, {'id': '0x2b1361af4f0267ae9c41160c447f8afbfead4532'}, {'id': '0x2ce51d48b3f1172dd79142b3eeed8ef72d12b1be'}, {'id': '0x319cdb29045d15d6d50b7b56fedf64495fdf859f'}, {'id': '0x32fe0d2bcfebea0c35b7ee608d38fb93bce0aa3b'}, {'id': '0x385cbbc642ade0326f88dc4a9c5f724ed8898fe3'}, {'id': '0x3913b19f2923b380c15cde78a320b8edbe522f42'}, {'id': '0x3f3bb838be5d2bc7805c1455562a4542137b169a'}, {'id': '0x41381649b2231cafc8293f501bb3df422aeba5e4'}, {'id': '0x4217fd9d8e8c04b8676051c6dc1f92c6a5a6fab5'}, {'id': '0x439c593d6a4583bde758e9d1f36db59fac84c811'}, {'id': '0x4f00648aa62620fb287571833edb6e7b471baa75'}, {'id': '0x51b4a326b905789c171539a02eba0d1d875ede1d'}, {'id': '0x52d2cbb05906b6f8f2fdaef0b6bc4df20ac020c6'}, {'id': '0x5a8297507c2f339b2850068e6d2e261b48109cec'}, {'id': '0x5cef6a5f23b6567b9cc2b8ec9ffe5d1505c9254b'}, {'id': '0x5e21870a1bb37f43e1a00aa47a32b1bb9612a65e'}, {'id': '0x5fcd721a6fba7cf07864895c198457c14cf85400'}, {'id': '0x6017c59e787292c2de86dd95f54a99a233571c66'}, {'id': '0x60cc8e2642781c0575e81fd53bb7c6d2829ff423'}, {'id': '0x616504388ee6ab124d7bf0db60c54d7c75de01d4'}, {'id': '0x694b5b8514bd2bf61f9307bce12d5f4fcfd19467'}, {'id': '0x6a19891e91a3d4d690cc8f9627290d25bfd34df6'}, {'id': '0x6c3e007377effd74afe237ce3b0aeef969b63c91'}, {'id': '0x6d969e12f2d50c92e067ed06d090bb605525f7f9'}, {'id': '0x6f7978b7ab9b3b34e3a615521afc4d1c6b7972e3'}, {'id': '0x728ebdb874050b24ec83ce40253aa74c446372c4'}, {'id': '0x7b2bddd38d3e21a6ab79a56ee99b72969a50c122'}, {'id': '0x7be9b9e46c6831a3b71891cffccf9176f953e819'}, {'id': '0x7df758a5c5c07c8d8a16bd273f27c6ba14c8a391'}, {'id': '0x7e969c31ef90c12d80fe7a3185e4a01607ce8f4d'}, {'id': '0x7e9e2dc77c19e648e1fc62c7ffe16ddc4d4c5912'}, {'id': '0x80aac43232d686e4e6eae50a224714e4db6e2bb9'}, {'id': '0x81a0cf53e9d0d0b50f4befde5abb6c20453751a0'}, {'id': '0x8620262510c86943fd841ec2047dfc2953afaea4'}, {'id': '0x86e5c90609ae4c7e743d2f87b230e0538aa57aa5'}, {'id': '0x872b7b51412dfb210b507a2c880a488bee0ce098'}, {'id': '0x8aa1c749081c87f7a5d2ce3b29b13ab5ae0b0dbe'}, {'id': '0x8b35bb4bacf88be073a4f68e28464e1514579ab5'}, {'id': '0x8c064a6404231ef0c80f5446043b3f4a09063b8e'}, {'id': '0x8da88ecac7c71edc34c742232c8d1fdc61c5f8be'}, {'id': '0x910b44a98efbb45d99120909f08e3960b6f23ce5'}, {'id': '0x9254db09244578775082dbceffd706068c8f16ee'}, {'id': '0x9c5276ee6bd4abbfc84f50a726f235663e06df62'}, {'id': '0x9c6b8038248efd39d4dbabb2680dbf8eb104d55b'}, {'id': '0xa1cf5b3a90808b01d986d21e4a7791b7287531e8'}, {'id': '0xa64f5d865101be5d0abf02fedfc15f404fc870a7'}, {'id': '0xa7860e99e3ce0752d1ac53b974e309fff80277c6'}, {'id': '0xab6163b8575bd1728812dfd54e5a97c033bf1f5a'}, {'id': '0xae6b272364ed6ff64afb3dada20e9c0da112ad7f'}, {'id': '0xae89ad222e67205e8d947f131fdc9fa139828745'}, {'id': '0xb16d0da46f9885fb4e2df4279a386a9899d9f839'}, {'id': '0xb1736ecb593131ec17b69438895d5141a47bd4ec'}, {'id': '0xb2c16ebfebe1aa9418250ffee1264bbcbf3ad48b'}, {'id': '0xb4e376b008e80e9530a3f53927529d518f9c86a6'}, {'id': '0xb55448556031301c8fdababb5f71856c61eac068'}, {'id': '0xb7393e91fe0c9275838ac009edc2a37af80497a6'}, {'id': '0xb877df08df30c41e41ecd6b21368678aa78b80ba'}, {'id': '0xc05c84de263c4045123db2c411fd2549c07109f3'}, {'id': '0xc12df5f402a8b8beaea49ed9bad9c95fccbfe907'}, {'id': '0xc17172555c474eef07c9ad8dd90f2a56fbfcc355'}, {'id': '0xc52f7014f54a33c716b622c61e39f7e685206846'}, {'id': '0xcf3e2ee2b0cd1194ba33cd1c7d9614dc635a1714'}, {'id': '0xd157c1ce2237c424a01d0cda7c5d8de68ae1ae8d'}, {'id': '0xd2c63a78f3be5869a1994e198a648c898b4ec179'}, {'id': '0xd3a0bdd21ba8869e52aefa300bf805bc7abc694b'}, {'id': '0xd62b1969df8256b7f93e3189ffac0f17e1703c2b'}, {'id': '0xd68cfa097b3d87294641a1f2d26605e71fd11aa1'}, {'id': '0xdb5b590aefcc565c5c557aec2ab669cf9063b245'}, {'id': '0xdd5627579a29f7db361cb3f9d50819ba94305675'}, {'id': '0xde1e0c5c212b5125274eebbff9cd018f281a8198'}, {'id': '0xdff92adb0c822cdcbd5768d8ca03de428a2f2c1a'}, {'id': '0xe3daee4cf6a4a6c8bb082f1ed417ce30cb6be979'}, {'id': '0xe467c8956f35d69de4cfbc629e6de6f9f85c1ecc'}, {'id': '0xe9702958b778860ab42ca0dc539e2a8433e32d49'}, {'id': '0xefe9bda798a9d3c143e669d5b97154a6337f60a4'}, {'id': '0xf0ee878b82f307e4226f28841750f0f5f554505b'}, {'id': '0xf1b5b5359a8fc58ac323fb7e1fe3e74ff6abb5b5'}, {'id': '0xf5a46ac682c539825f9f825a9c4a57f713e02a1a'}, {'id': '0xf70c64455d624935ac360ef3646ba9b345a3fe51'}, {'id': '0xf9332e5360370d21323afae65a20a8e7aedc0176'}, {'id': '0xfe33bf005118658b8c33a8ab812f6abba13feb33'}, {'id': '0xff6e3780b0b8645b797a889feebe876c2fccd06d'}, {'id': '0xff8cf361d7d7454389bc871c55b3eb1f4379c012'}]",1,[]
36,0xa7c955eeac8b5b8c7ab67ac10b427b8293e10164,400296477817656729600,2,"[{'id': '0xa7c955eeac8b5b8c7ab67ac10b427b8293e10164'}, {'id': '0xc560cd3d24f24bac1a654d74d0287be533c7e55e'}]",0,[]
37,0xa7e0c7edf9a81fdcd2c99a056ac42c60b1333d95,104520687638658043904,2,"[{'id': '0xa7e0c7edf9a81fdcd2c99a056ac42c60b1333d95'}, {'id': '0xd88c5cada2aacd7fa866625e77cbbe95463ed67e'}]",0,[]
38,0xa80be8cac8333330106585ee210c3f245d4f98df,535609128819758870528,2,"[{'id': '0xa80be8cac8333330106585ee210c3f245d4f98df'}, {'id': '0xdc0f2f43139064cf0083a837debaba004d9bfa3d'}]",0,[]
39,0xa84962deb082d4e628e1fee1c96efe09f56f0bb6,615786390040472510464,4,"[{'id': '0x2408f8a0475d3823a1f4a4bfd86b2a4b80e6edb6'}, {'id': '0xa84962deb082d4e628e1fee1c96efe09f56f0bb6'}, {'id': '0xcc7abbcc887c4c79c6dcbe828e746d45db761659'}, {'id': '0xd2b3d480db9fb08ea55c349c0299b81892f31544'}]",0,[]
40,0xa8d08af73f7df1807774e56e114ff3dad4666165,99302118433675345920,3,"[{'id': '0x597574566244a03c86006027facd100b068bb478'}, {'id': '0x5ae92f515e2505f8dec1e61355f1533bb8627090'}, {'id': '0xc12fa5891f11c61c7da5419dd4a431194d37ac1f'}]",0,[]
41,0xa909ec66c7c0a9f3093e1626ef2d7418497ae045,434396140487010672410,6,"[{'id': '0x1233ce05dff9fd12e9bdfefe80fdb19df699b40e'}, {'id': '0x3e9bc458a6169252411def5a337cc0fd7dc89016'}, {'id': '0x55a5705453ee82c742274154136fce8149597058'}, {'id': '0x9000966008d835932c3ff3c71ec72298646b6662'}, {'id': '0xa6315f148340ca39228223d4a67c137f315a9d60'}, {'id': '0xa909ec66c7c0a9f3093e1626ef2d7418497ae045'}]",0,[]
