DAO Name,ENS,Voter Address,Voter Choice,Weight,Vote Time,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Proposal Date Start,Proposal Date End,Quorum Votes,For Delegate Votes,Against Delegate Votes,Abstain Delegate Votes,Total Supply at Time,Offchain?,Proposal Choices,DAO Token Supply,Voter Power,block
Nouns,nounsfes.eth,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1.0,14637481,1.0,1.0,0,62,EXECUTED,14624201,14643911,27,71,0,0,279,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035842293906810036,14637481
Nouns,blequity.eth,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2.0,14638112,1.0,1.0,0,61,EXECUTED,14623443,14643153,27,92,0,0,279,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.007168458781362007,14638112
Nouns,joshuafisher.eth,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,2,6.0,14641487,6.0,6.0,1,60,VETOED,14622610,14642320,27,51,0,14,279,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.021505376344086023,14641487
Nouns,joshuafisher.eth,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6.0,14641500,6.0,6.0,1,61,EXECUTED,14623443,14643153,27,92,0,0,279,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.021505376344086023,14641500
Nouns,joshuafisher.eth,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6.0,14641516,6.0,6.0,1,62,EXECUTED,14624201,14643911,27,71,0,0,279,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.021505376344086023,14641516
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,25.0,14641786,0.0,0.0,0,62,EXECUTED,14624201,14643911,27,71,0,0,279,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.08960573476702509,14641786
Nouns,rudya.eth,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,1,1.0,14641941,1.0,1.0,0,61,EXECUTED,14623443,14643153,27,92,0,0,279,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035842293906810036,14641941
Nouns,1fortytwo.eth,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1.0,14641985,0.0,0.0,0,61,EXECUTED,14623443,14643153,27,92,0,0,279,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035842293906810036,14641985
Nouns,1fortytwo.eth,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1.0,14641985,0.0,0.0,0,62,EXECUTED,14624201,14643911,27,71,0,0,279,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035842293906810036,14641985
Nouns,brennen.eth,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1.0,14649910,3.0,3.0,0,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14649910
Nouns,brennen.eth,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1.0,14649944,3.0,3.0,0,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14649944
Nouns,niftynaut.eth,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1.0,14649945,0.0,0.0,18446744073709551615,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14649945
Nouns,niftynaut.eth,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1.0,14649962,0.0,0.0,18446744073709551615,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14649962
Nouns,jacob.eth,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,1,1.0,14651401,0.0,0.0,18446744073709551615,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14651401
Nouns,brennen.eth,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,0,1.0,14654073,3.0,3.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14654073
Nouns,,0x7fa020f063b3a06153ed755cee5923039efb86a3,1,1.0,14654358,0.0,0.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14654358
Nouns,hot.4156.eth,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7.0,14654862,0.0,0.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02464788732394366,14654862
Nouns,blequity.eth,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2.0,14655024,1.0,1.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.007042253521126761,14655024
Nouns,blequity.eth,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2.0,14655205,1.0,1.0,0,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.007042253521126761,14655205
Nouns,noun51.eth,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1.0,14656089,1.0,1.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14656089
Nouns,nouncil.eth,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,5.0,14657661,11.0,11.0,9,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0176678445229682,14657661
Nouns,apenoun.eth,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1.0,14657669,3.0,3.0,1,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14657669
Nouns,nouncil.eth,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,6.0,14657682,11.0,11.0,9,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02112676056338028,14657682
Nouns,nouncil.eth,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,6.0,14657890,11.0,11.0,9,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02112676056338028,14657890
Nouns,apenoun.eth,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1.0,14658064,3.0,3.0,1,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14658064
Nouns,noun40.eth,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1.0,14658127,2.0,2.0,1,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14658127
Nouns,noun40.eth,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1.0,14658155,2.0,2.0,1,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14658155
Nouns,noun40.eth,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1.0,14658180,2.0,2.0,1,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14658180
Nouns,noun40.eth,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1.0,14658190,2.0,2.0,1,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14658190
Nouns,brennen.eth,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1.0,14660231,3.0,3.0,0,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14660231
Nouns,honkdiddly.eth,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,0,1.0,14660905,1.0,1.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14660905
Nouns,budlight.beer.eth,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,0,1.0,14660966,1.0,1.0,0,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14660966
Nouns,budlight.beer.eth,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1.0,14660986,1.0,1.0,0,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14660986
Nouns,vault.gabrielayuso.eth,0x44736f68f0a7a3b2244750997ac073a6a036e3e8,1,1.0,14661211,0.0,0.0,18446744073709551615,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14661211
Nouns,,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,16.0,14661342,8.0,8.0,12,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.056338028169014086,14661342
Nouns,,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,16.0,14661343,8.0,8.0,12,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.056338028169014086,14661343
Nouns,,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,16.0,14661345,8.0,8.0,12,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.056140350877192984,14661345
Nouns,,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,15.0,14661346,8.0,8.0,12,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.053003533568904596,14661346
Nouns,nounsfes.eth,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1.0,14661454,1.0,1.0,0,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14661454
Nouns,nounsfes.eth,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1.0,14661467,1.0,1.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14661467
Nouns,jckbtchr.eth,0xd1295fcbaf56bf1a6dff3e1df7e437f987f6feca,1,1.0,14661513,1.0,1.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14661513
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26.0,14661533,0.0,0.0,0,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.09187279151943463,14661533
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26.0,14661566,0.0,0.0,0,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.09154929577464789,14661566
Nouns,apenoun.eth,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1.0,14661578,3.0,3.0,1,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14661578
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26.0,14661696,0.0,0.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.09154929577464789,14661696
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26.0,14661731,0.0,0.0,0,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0912280701754386,14661731
Nouns,honkdiddly.eth,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,0,1.0,14661758,1.0,1.0,0,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14661758
Nouns,honkdiddly.eth,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1.0,14661792,1.0,1.0,0,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14661792
Nouns,apenoun.eth,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1.0,14661846,3.0,3.0,1,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14661846
Nouns,joshuafisher.eth,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6.0,14662078,6.0,6.0,1,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02120141342756184,14662078
Nouns,joshuafisher.eth,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6.0,14662108,6.0,6.0,1,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02112676056338028,14662108
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,5.0,14662356,5.0,5.0,1,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0176678445229682,14662356
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,5.0,14662362,5.0,5.0,1,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017605633802816902,14662362
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,5.0,14662467,5.0,5.0,1,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017543859649122806,14662467
Nouns,vault.goldy.eth,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1.0,14662663,0.0,0.0,18446744073709551615,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14662663
Nouns,vault.goldy.eth,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1.0,14662690,0.0,0.0,18446744073709551615,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14662690
Nouns,1fortytwo.eth,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1.0,14662705,0.0,0.0,0,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14662705
Nouns,1fortytwo.eth,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1.0,14662719,0.0,0.0,0,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14662719
Nouns,niftynaut.eth,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1.0,14662894,0.0,0.0,18446744073709551615,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14662894
Nouns,niftynaut.eth,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1.0,14662903,0.0,0.0,18446744073709551615,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14662903
Nouns,skilift.eth,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1.0,14662913,1.0,1.0,0,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14662913
Nouns,skilift.eth,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1.0,14662944,1.0,1.0,0,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14662944
Nouns,skilift.eth,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1.0,14662955,1.0,1.0,0,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14662955
Nouns,brennen.eth,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1.0,14663113,3.0,3.0,0,68,EXECUTED,14663020,14682730,28,67,0,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14663113
Nouns,brennen.eth,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1.0,14663138,3.0,3.0,0,69,EXECUTED,14663075,14682785,28,59,0,2,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14663138
Nouns,honkdiddly.eth,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1.0,14663321,1.0,1.0,0,68,EXECUTED,14663020,14682730,28,67,0,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14663321
Nouns,blequity.eth,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2.0,14663391,1.0,1.0,0,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.007067137809187279,14663391
Nouns,,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1.0,14663536,0.0,0.0,18446744073709551615,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14663536
Nouns,,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1.0,14663539,0.0,0.0,18446744073709551615,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14663539
Nouns,,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1.0,14663542,0.0,0.0,18446744073709551615,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14663542
Nouns,,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1.0,14663548,0.0,0.0,18446744073709551615,68,EXECUTED,14663020,14682730,28,67,0,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14663548
Nouns,nouncil.eth,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,6.0,14664100,11.0,11.0,9,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.021052631578947368,14664100
Nouns,,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,2,1.0,14664132,0.0,0.0,18446744073709551615,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14664132
Nouns,blequity.eth,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2.0,14664209,1.0,1.0,0,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.007017543859649123,14664209
Nouns,,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1.0,14664212,1.0,1.0,0,69,EXECUTED,14663075,14682785,28,59,0,2,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14664212
Nouns,,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1.0,14664212,1.0,1.0,0,68,EXECUTED,14663020,14682730,28,67,0,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14664212
Nouns,,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1.0,14664212,1.0,1.0,0,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14664212
Nouns,,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1.0,14664212,1.0,1.0,0,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14664212
Nouns,,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1.0,14664212,1.0,1.0,0,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14664212
Nouns,,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1.0,14664212,1.0,1.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14664212
Nouns,joshuafisher.eth,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6.0,14664403,6.0,6.0,1,68,EXECUTED,14663020,14682730,28,67,0,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02097902097902098,14664403
Nouns,0xigami.eth,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1.0,14664755,0.0,0.0,2,63,EXECUTED,14645045,14664755,28,68,1,1,283,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035335689045936395,14664755
Nouns,0xigami.eth,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1.0,14664761,0.0,0.0,2,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14664761
Nouns,0xigami.eth,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1.0,14664763,0.0,0.0,2,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14664763
Nouns,0xigami.eth,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1.0,14664766,0.0,0.0,2,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14664766
Nouns,1fortytwo.eth,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1.0,14665019,0.0,0.0,0,69,EXECUTED,14663075,14682785,28,59,0,2,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14665019
Nouns,1fortytwo.eth,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1.0,14665128,0.0,0.0,0,70,EXECUTED,14664755,14684465,28,41,1,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14665128
Nouns,orcanoun.eth,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1.0,14667068,1.0,1.0,0,64,EXECUTED,14649113,14668823,28,73,1,0,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14667068
Nouns,orcanoun.eth,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1.0,14667081,1.0,1.0,0,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14667081
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,5.0,14667266,5.0,5.0,1,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017605633802816902,14667266
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,5.0,14667277,5.0,5.0,1,68,EXECUTED,14663020,14682730,28,67,0,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017482517482517484,14667277
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,5.0,14667291,5.0,5.0,1,69,EXECUTED,14663075,14682785,28,59,0,2,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017482517482517484,14667291
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,5.0,14667301,5.0,5.0,1,70,EXECUTED,14664755,14684465,28,41,1,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017482517482517484,14667301
Nouns,budlight.beer.eth,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1.0,14667805,1.0,1.0,0,65,EXECUTED,14650010,14669720,28,73,2,1,284,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035211267605633804,14667805
Nouns,beautyandthepunk.eth,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,1,1.0,14668128,2.0,2.0,2,69,EXECUTED,14663075,14682785,28,59,0,2,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14668128
Nouns,beautyandthepunk.eth,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,1,1.0,14668142,2.0,2.0,2,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14668142
Nouns,joshuafisher.eth,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6.0,14668804,6.0,6.0,1,70,EXECUTED,14664755,14684465,28,41,1,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02097902097902098,14668804
Nouns,brennen.eth,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1.0,14668836,3.0,3.0,0,70,EXECUTED,14664755,14684465,28,41,1,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14668836
Nouns,niftynaut.eth,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1.0,14668900,0.0,0.0,18446744073709551615,68,EXECUTED,14663020,14682730,28,67,0,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14668900
Nouns,niftynaut.eth,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1.0,14668912,0.0,0.0,18446744073709551615,69,EXECUTED,14663075,14682785,28,59,0,2,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14668912
Nouns,niftynaut.eth,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1.0,14668912,0.0,0.0,18446744073709551615,70,EXECUTED,14664755,14684465,28,41,1,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14668912
Nouns,nounsfes.eth,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1.0,14669332,1.0,1.0,0,67,EXECUTED,14655347,14675057,28,85,1,0,285,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0035087719298245615,14669332
Nouns,noun40.eth,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1.0,14670816,2.0,2.0,1,68,EXECUTED,14663020,14682730,28,67,0,1,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14670816
Nouns,noun40.eth,0xa555d1ee16780b2d414ed97f4f169c0740099615,2,1.0,14670824,2.0,2.0,1,69,EXECUTED,14663075,14682785,28,59,0,2,286,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0034965034965034965,14670824
