Unnamed: 0,DAO Name,ENS,Voter Address,Voter Choice,Weight,block,Vote Time,Transaction Hash,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Quorum Votes,Proposal Token Holders,Proposal Delegate Holders,Against Delegate Votes,For Delegate Votes,Abstain Delegate Votes,Total Delegate Votes,Against Weighted Votes,For Weighted Votes,Abstain Weighted Votes,Total Weighted Votes,Proposal Date Created,Proposal Date Start,Proposal Date End,Offchain?,Proposal Choices,DAO Token Supply,Voter Power
44,CompoundBravo,yy147.eth,0x09a7fe7a8e5e15d0149dbcc201fab3d49b5720ca,FOR,2670332487707392.0,16053030,1669452059,0xa27a4dcb5c4b869d2c4070a2b39605fbf9c8d262d106080e3100ef34463d1ac9,0.002670332487707393,2670332487707392.0,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,3e-10
45,CompoundBravo,nashana.eth,0x4712df6d282c8830081cc1c172ff47e04ec7ac60,FOR,1.742706393356194e+17,16053035,1669452119,0xabc024f6ae054f53af6b497c201e5f89ff1defe4b5f11863af095d8cc19cc361,0.1742706393356194,1.742706393356194e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.74e-08
46,CompoundBravo,jt603.eth,0x88f659b4b6d5614b991c6404b34f821e10390ec0,FOR,2e+16,16053045,1669452239,0xe98f256e6ff806f8388ca72b255cbe995bf61b2bf6ba7b2d66dc8301a5b6a41d,0.02,2e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,2e-09
47,CompoundBravo,yy369.eth,0x4362dce35b211abf8d2ba4ca4e0dc7d19a88ae49,FOR,2673565683297446.0,16053047,1669452263,0x31a07a3106c27a9f38ce57755b4ce191b2613de5ceb5f89b6933e51a8c3d3663,0.002673565683297446,2673565683297446.0,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,3e-10
48,CompoundBravo,yy012.eth,0xb5c3c1c4aaa7c11696bf77478b38a271515009f1,ABSTAIN,5000000000000000.0,16053049,1669452287,0x3680f7e5b38fe073368f8a5744efcc8849d04ccc9adda224eff87f50cc382a75,0.005,5000000000000000.0,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,5e-10
49,CompoundBravo,,0x462597852e16672832428961dd7fe731b32af4f3,FOR,1.4725461904244116e+16,16053070,1669452539,0x7e5672de770b17b874ebf87161745a8eabe52f233fb97e4d11d72d8656726a5a,0.01472546190424412,1.4725461904244116e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.5e-09
50,CompoundBravo,arbidude.eth,0x1acd4ce843f2955a87047a4201f473485a8c51fb,FOR,3.5e+16,16053080,1669452659,0x79ace0353b9b4212a85bc78f481ca5f684d62b415bc991cbc8c9f841a489612a,0.035,3.5e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,3.5e-09
51,CompoundBravo,,0x731abc51e4009f89912985415c1380ed9e75e21d,FOR,1.5e+16,16053085,1669452719,0x53da423ee0ab5ae966fc4c900d01d9ddbb6d41d8a89d715beaeee3fb5ac4a98f,0.015,1.5e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.5e-09
52,CompoundBravo,,0xb8f28604dabc6b436802e26e5a45617b71d4691d,FOR,1e+16,16053088,1669452755,0xb2b8278507ca3b1cc457ab7297135e75420d65b6992b5acc74f63790768181a5,0.01,1e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1e-09
53,CompoundBravo,,0xb3677d8b89231643ff042bb56fd22b8a76553879,FOR,1.1330569733652752e+16,16053096,1669452851,0x7f01876088bcc2ce85aaeb51c71c22c5b4b58eb6babbf960c148487a76d4e4fb,0.011330569733652752,1.1330569733652752e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.1e-09
54,CompoundBravo,,0x4333c2a17e38cdecb4a4037542ddda8a2f037947,FOR,1e+16,16053100,1669452899,0x5be1b7c96022827f770dfff0a48bf5870a9d21a085aa63f0bd75a007e2be784b,0.01,1e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1e-09
55,CompoundBravo,,0x447a494182f7089b84e74372ff232b93ba49943f,FOR,2e+16,16053103,1669452935,0x7cc3187fd1fd97500e21237238e8cb495afdcf1c1a14deb7568ab094c84aa696,0.02,2e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,2e-09
56,CompoundBravo,,0x57349bbc9b7fe6e5a253341cab1b1a82719487e5,FOR,2e+16,16053118,1669453115,0x7929e7be62eeeed52572d3366e860fe99d54ebcce31f4521750c35bec12ff2a1,0.02,2e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,2e-09
57,CompoundBravo,,0x79885459edb9d3db8cc19d5fd1efab75e96069eb,FOR,8206741142729482.0,16053123,1669453175,0x62719016c5dfb8482799d215cb55b49e62ec097b312cbeb78e1275ca16f305bc,0.008206741142729483,8206741142729482.0,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,8e-10
58,CompoundBravo,,0xc9ce9c708e51c9ab924ca2659fc41184a871bc97,FOR,1e+16,16053124,1669453187,0xff15f09ccaba7c3e55e946fce56de4aa2ef766a3f9a8dd3ab1a8f709932a4b0e,0.01,1e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1e-09
59,CompoundBravo,,0x3a47badfbd5a44eb28eb760358a6c67feaa1174e,FOR,1e+16,16053127,1669453223,0x4a8965c3b66c76aaaccce17e280bf221708f7cc2595a76b1be2366b5917a62df,0.01,1e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1e-09
60,CompoundBravo,,0xa23c85d2fb7c101169e75829f98209365c6938dc,FOR,2.174853e+16,16053254,1669454747,0xbf92caedd0c2fdc90c0102a92adf200352abe8c4ffc56728bebe39dbd8710707,0.02174853,2.174853e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,2.2e-09
61,CompoundBravo,mutze.eth,0xad7a185b2456d5afd85838a50c7d8ace3ab2f871,FOR,1.5e+18,16053319,1669455527,0x01d9aae52a300c76fbb82ff1702d6e84f0afdb0aa009cdd46d53ea824adb5e64,1.5,1.5e+18,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.5e-07
62,CompoundBravo,ethdesire.eth,0xf0974e846bd6c20bed63c789c276e6921f34359a,FOR,3.791855e+16,16053321,1669455551,0x1efcefc3b2cc8c711253743aa7f06a2ae6551597c30df728310b9e58b2cdecd3,0.03791855,3.791855e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,3.8e-09
63,CompoundBravo,travchis.eth,0xa984c0338cc374ce335d3565260e5a0d2a92dbac,FOR,2.9542199282471584e+17,16053424,1669456787,0xa5fa8982aec3a1752dacbf806c7e84bfd94976629ec0f894af5fd539ec73c315,0.2954219928247158,2.9542199282471584e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,2.95e-08
64,CompoundBravo,topacc.eth,0x421a6a6b7728c0f716ccacf1ef44d1c09cc2cf1d,FOR,1.4764576493096186e+17,16053427,1669456823,0xdaba9fe7155f07b24abccc6a960e4f69adfa3f31a28c151f5701d39b33c2f2c3,0.14764576493096185,1.4764576493096186e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.48e-08
65,CompoundBravo,ethl1.eth,0x2fe7932f0b0781033bfa3f068ed4d8d76afd6f04,FOR,3.052486e+16,16053639,1669459379,0x46edd137e1df9b10f70b0cf5e22ec8e2ac2354a51faca60aab05c5d8d7175684,0.03052486,3.052486e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,3.1e-09
66,CompoundBravo,gokbelen.eth,0x015122a625b45f68e6d795c0ab99fc7107e4c3b9,FOR,3.178909904852606e+16,16053976,1669463459,0x511cff614fdc3e802032a1142f1c4f14980a9fb33744e07fae8178c118245d26,0.03178909904852606,3.178909904852606e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,3.2e-09
67,CompoundBravo,ddyomas.eth,0x31a406efbd18897c85a028ca2ad9bbf06febaa2c,FOR,1e+17,16054044,1669464275,0x549d38952487b2839b06cab67ead7894c9f7c4a4ee58fd0bda5ddcb01429ac69,0.1,1e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1e-08
68,CompoundBravo,yemre.eth,0xd82803b7b9a5eb1d5fc558fd619afc6c031cd0b1,FOR,5.084876487356398e+16,16054120,1669465223,0x6e5b0c08b60baf3f611a1991c2781d3a378a71a9547296f4f3c2950f9e3297b9,0.05084876487356398,5.084876487356398e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,5.1e-09
69,CompoundBravo,,0xa77294828d42b538890fa6e97adffe9305536171,FOR,2.9972616169767268e+16,16054187,1669466027,0x421262b243edc584c4e598984878fa49d46a702eaaabbb93544afc3b0efecb3a,0.02997261616976727,2.9972616169767268e+16,2.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,3e-09
70,CompoundBravo,,0x77d48700139dd5bce9a1fa8b14168f7bc42b3613,FOR,8.437031546283654e+16,16054270,1669467023,0x6b367f53ffcd168abd673e0be3932111071dffdca5855fd1172548e3804f0b02,0.08437031546283652,8.437031546283654e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,8.4e-09
71,CompoundBravo,dingyue.eth,0x6565219e0bb323e56a7e668fd1e629498c9d9aae,FOR,1.3139231513545117e+17,16054337,1669467827,0xcf5c3c02ba279b379fe386d6568d55ef6dd05dfef0395688a84f8cbbd5390a63,0.13139231513545116,1.3139231513545117e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.31e-08
72,CompoundBravo,slippy87.eth,0x5b02da8420dd9f77a33c6e2b22dc87fe22c17a30,FOR,1.5497626860465108e+16,16054856,1669474067,0x0e1f630ba410a441a540d02bffbf6e490c825c807764d58e16d9764e982551c0,0.01549762686046511,1.5497626860465108e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.5e-09
73,CompoundBravo,liuchaojin.eth,0x48a9789428f2067338d02b1ef3612df64f05feb7,FOR,1.1367162303795197e+17,16054925,1669474919,0x0c0a368ec0c5dc5e6f57b9d919c9690f00a6e238b49c28f9e6675d3f6c502f1b,0.11367162303795195,1.1367162303795197e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.14e-08
74,CompoundBravo,bluelei.eth,0xd302ed7877f368601020f81e94cad8867dd7132b,FOR,3.99751031920608e+16,16055023,1669476107,0x989757545eac559cf0a246d9903073b483790705bbd21d7b86c539ac64940755,0.0399751031920608,3.99751031920608e+16,2.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,4e-09
75,CompoundBravo,huzub.eth,0xc0a736fc46578a9d0cb5595f19035da934755cac,FOR,1.7473859769742022e+16,16055233,1669478651,0xbe6720fc67e6de8debd569ad24f4c6d9d889f74d7915983c14d2a34c2ce18aa3,0.017473859769742018,1.7473859769742022e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.7e-09
76,CompoundBravo,0x20388.eth,0x5b9045adfaf64f84f9e7eefc32cafd7a5ebf0fa3,FOR,4.025203493583206e+17,16055247,1669478819,0x66fd2fecee800a5388120b5df0146b84daaa6073588cd7ed19165034e7913fb2,0.4025203493583206,4.025203493583206e+17,3.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,4.03e-08
77,CompoundBravo,eth⚡⚡.eth,0x2704b75cf050a5d556ebc541f1417db12a035212,FOR,4e+16,16055350,1669480079,0xbb2df4148c162a0639e7a0003b75e6389d2c6fcbed96f2d0ded3bcfaa10dec9d,0.04,4e+16,2.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,4e-09
78,CompoundBravo,,0xe1555c6ee61366a3f90135dc704acd25c3247aca,FOR,0.0,16056118,1669489319,0xf4e1604cba21c9b870acbc9739a31d547e064a6bd40dad169829d345a040558b,0.01,1e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,0.0
79,CompoundBravo,marcizadepompadur.eth,0x5f222918741500fabf6eed0bb16841d028d6d350,FOR,1.6239557121437142e+17,16056140,1669489595,0x21e5ca12a935db4ebda466207baaa33a52c1c857d8cafc1407969fdbae96375b,0.16239557121437145,1.6239557121437142e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.62e-08
80,CompoundBravo,interestrateswap.eth,0x92a8e1ceba48f1e0df319b0a1b4fe4c700f48359,FOR,1.52e+17,16058199,1669514507,0x9193cf6088a9150d02eb4c923c73488759ac9cd94169c30252975f80dd7ac683,0.152,1.52e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.52e-08
81,CompoundBravo,allenallen.eth,0xab888291f4127352b655fd476f64ac2ebfb8fe76,FOR,4.08e+16,16058286,1669515551,0x4ff5fd661d02b31f7737065d05074ffdf837b6b905b54eb52420ca0018cbe6d6,0.0408,4.08e+16,2.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,4.1e-09
82,CompoundBravo,,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,FOR,2.2611012648019124e+19,16058287,1669515563,0xeb7d58b52c3856d42a2d8f9cec8ce175a22c4c5bbc7f412ca196717276bac047,22.611012648019123,2.2611012648019124e+19,4.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,2.2611e-06
83,CompoundBravo,tycho88.eth,0xc04a24f885d9ea1396e836ea44f22299964f9a11,FOR,4.758e+17,16058432,1669517303,0xb74d69e7a7b4ce4c0ae63ca89d8d95753fd09c60679d0b1e0d54c75452a1f94e,0.4758,4.758e+17,2.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,4.76e-08
84,CompoundBravo,exuunit.eth,0x10061123876ceea12642342afe829444b7e0d48a,FOR,5.21679633e+17,16059072,1669524983,0x175e70007472c2034e7121392e4c99f8f13323f90052e346e534530152fba307,0.521679633,5.21679633e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,5.22e-08
85,CompoundBravo,mirrorise.eth,0x698fa8dfa821489cf4b69225347f28a56e3c3129,FOR,1e+16,16059341,1669528235,0x305e9f5bc238e446d45045100e2cf6f7cf2ec3a1e3432d8d7866865f96facf0f,0.01,1e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1e-09
86,CompoundBravo,zksyncpay.eth,0xbcd17765ff3a55ef6ec03c5619b9699817ee8fb4,FOR,7.943511719331326e+16,16059629,1669531691,0x55253f675c7301cdf983eca69590ff70d6e252b95f3cd51a82beacf3d6f63451,0.07943511719331328,7.943511719331326e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,7.9e-09
87,CompoundBravo,peoplenft.eth,0xf11a3703226a02825f23a02c1b3663be8fc46060,AGAINST,5.280260660723008e+16,16059799,1669533731,0xbe032302fb27b972e4130e21c613696b2e4775b788bf133d6f16c9d63bab065d,0.05280260660723008,5.280260660723008e+16,3.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,5.3e-09
88,CompoundBravo,pamwdp.eth,0xcbe1532f6635710e8fc805b0d1a8c4e72990befe,FOR,2.6336449114458573e+17,16060610,1669543499,0xfad50a4b11fe4d19c520293dde50a438dd402c7fad123f803c6abdbe282e7be1,0.2633644911445857,2.6336449114458573e+17,2.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,2.63e-08
89,CompoundBravo,cr30n74.eth,0x2cd3211b1d36fec5d7b62eb36a93380727385133,FOR,7.317195016130367e+17,16060762,1669545335,0x78760f35a5c3a2b559aaaac42a90e500ac0331fe4c0baf7b66473c4c539e7909,0.7317195016130367,7.317195016130367e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,7.32e-08
90,CompoundBravo,khunchan.eth,0x4cb75146e98562c9d79b31649c6c739e4dcb7cd5,FOR,3.37534493452866e+17,16060954,1669547651,0x2c6f3823b8f1b1d1398aecc532da7c98e5808e310418e153b4a48918d130dda6,0.337534493452866,3.37534493452866e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,3.38e-08
91,CompoundBravo,0xe05d.eth,0x663418d29958f4748cc216814bd0aa0e2774e05d,FOR,9.798036346255562e+16,16061861,1669558583,0xd92c93a200d6bdcb1753d9709e1f9ee467698803b5261375d4fe1f74c7bbefe6,0.1429633043841626,1.429633043841626e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,9.8e-09
92,CompoundBravo,parknell.eth,0xb15cfed5f69645a5c9ccf677122f08bf045d614c,FOR,7.643247431757147e+16,16061881,1669558823,0xa1a0a56c0886ab8c5e047e67793fd0b6d760a4cf8b61687cacaa92e09e864717,0.07643247431757147,7.643247431757147e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,7.6e-09
93,CompoundBravo,ddgee.eth,0xb99b824a04e3cf7b52f76742ef7973263d46f5e6,FOR,5.784863647175768e+16,16061897,1669559015,0x62469bbe2888959b8b63e6d2fd310f09a01039e9dec84ea701e9fcccff306d49,0.057848636471757676,5.784863647175768e+16,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,5.8e-09
94,CompoundBravo,,0xde2ca70e71829962a99a2552d826ac37e51882e7,FOR,1.0000893683732544e+17,16062186,1669562507,0x9cbb2b75db30551285ec2d64840fe07e9cb3c9887de8876f6006b5738f012173,0.10000893683732544,1.0000893683732544e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1e-08
95,CompoundBravo,wladamir.eth,0xdd62107b880489c9183b01bc231de0631fd050c8,FOR,2.411e+17,16062443,1669565591,0x711dd53ef853384ebe371eff5df001f3d0dc2e1bc0b4b7c5d0c4739f16df4ed9,0.2411,2.411e+17,2.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,2.41e-08
96,CompoundBravo,sohelchakma509.eth,0x3b78637e124f302ca73257ea6babc705ac0208dc,FOR,2.916324e+16,16062518,1669566491,0x9f64e0ede2246605b79d1e1eb701d8013f248b1a3cf2ed413ab5fec99ea5cd00,0.02916324,2.916324e+16,2.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,2.9e-09
97,CompoundBravo,,0x02f2df020aea51137f815e865c5adb2e23b2a21f,FOR,1.439133971132968e+17,16062542,1669566779,0x99bda1e18940823b38918eaee7a0965270b7ab92f49151272694922a0d02b5f4,0.1439133971132968,1.439133971132968e+17,1.0,135,EXECUTED,400000000000000000000000,203420,4388,1,167,3,171,52802606607230076,470137382914603825985482,37670320604378722,470137473387531037594280,1669268111,16050926.0,16070636.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+25,1.44e-08
