Unnamed: 0,Unnamed: 0.1,DAO Name,ENS,Voter Address,Voter Choice,Weight,block,Vote Time,Transaction Hash,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Quorum Votes,Proposal Token Holders,Proposal Delegate Holders,Against Delegate Votes,For Delegate Votes,Abstain Delegate Votes,Total Delegate Votes,Against Weighted Votes,For Weighted Votes,Abstain Weighted Votes,Total Weighted Votes,Proposal Date Created,Proposal Date Start,Proposal Date End,Offchain?,Proposal Choices,DAO Token Supply,Voter Power
732,732.0,AaveV2,qhsky.eth,0x2145814e43a49844d7f03a4d00fc240c7c8e329b,FOR,2.1572339160522028e+16,16090653,1669906127,0xf0fb5595f517f6de1b289c838c0eb5ae57fced8349a2b70683245e9edd214b2f,0.02157233916052204,2.1572339160522028e+16,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.3e-09
733,733.0,AaveV2,,0x415c92f84d3c7f116a74681d004f4bf0d7c7ce80,FOR,1575049795308081.0,16090653,1669906127,0x05164903e615855395307fd54bd2d6ab1f295d04cc2c170686ac811c1b3bbdae,0.0015750497953080814,1575049795308081.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-10
734,734.0,AaveV2,163netease.eth,0x8864486c1be43143b2fb2992777ba0b85129f3e4,FOR,1.539332465884695e+17,16090655,1669906151,0x732004fd91d3215a8d9af9663c6925381326ee185f6df6d014f3007862fa03e3,0.1539332465884695,1.539332465884695e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,9.6e-09
735,735.0,AaveV2,wolle.eth,0x1e34b42f23871aaf6a8bff113d7241ad6b936ee7,FOR,1.0167539250575096e+18,16090657,1669906175,0xb2e8f6f461f559b46f1c657ad3101e8750b79d4a4d36b06f5d3fb46292b12678,1.0167539250575095,1.0167539250575096e+18,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.35e-08
736,736.0,AaveV2,suningyigou.eth,0x45bee058f59c3fc2311bff15c854f37170780ff5,FOR,1e+17,16090658,1669906187,0xd0895b843d6a4ba42a8b69511b141d3b4798f431c516774bcabf502e2e6a1518,0.1,1e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.2e-09
737,737.0,AaveV2,,0x16916cf94a0f48f7c1a4e816621b273c11744c5a,FOR,1908468707521364.0,16090663,1669906247,0xd7cdecb5d6ec04404618aac1d6c2119b9556c1de36131e9003a90e6d683f390c,0.0019084687075213642,1908468707521364.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-10
738,738.0,AaveV2,bobox.eth,0x4467b3e697336c66086800e42bbc1591e01ecf77,FOR,1.9979807667847e+16,16090664,1669906259,0xf8da2f7bfeff9d7e671ccee93729742fa93bcc1a149b8ff76d4a436dcee13b57,0.019979807667847,1.9979807667847e+16,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.2e-09
739,739.0,AaveV2,,0xd22699a022c9e66614a33f78551446c34f88d8a5,FOR,3.245396370819623e+17,16090665,1669906271,0x54f4d5207ab6b62879a8cedbbd435e16e48c9733faa3673d3b841319a6a62abf,0.3245396370819623,3.245396370819623e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,2.03e-08
740,740.0,AaveV2,0xseal.eth,0xec07ce9c26bab652e14d81e6278da3a6ea5004d6,FOR,1.33e+16,16090670,1669906331,0x8f5cda781e900c92fa99c0559610a0990b1777728ade4818f58e814e7ea43c19,0.0133,1.33e+16,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,8e-10
741,741.0,AaveV2,balldao.eth,0x04e4f47e79b9b1a66f736b6797fe13f25e581c11,FOR,1.06e+17,16090670,1669906331,0x4c061b5934ecf20119a7c3c690a6ca4f07028de4a4c569c83098c7915b897850,0.106,1.06e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.6e-09
742,742.0,AaveV2,metayi.eth,0x34f73a47a027bc3c1db642df9ca54625d9b6b77f,FOR,2.990712272277183e+17,16090670,1669906331,0xe4d77b786373190619db5e39546bbef195981b5e4381f57bc6128ecc8a6594ec,0.29907122722771823,2.990712272277183e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.87e-08
743,743.0,AaveV2,,0xf2b13d776bcf4c17722af3dda6840ab0c519738c,FOR,1.584151335502865e+17,16090672,1669906355,0x7e18725bdec1627b8dd41fc8f3d281d7677ae5d561f7bcb1fbf44dfacfbd53f7,0.1584151335502865,1.584151335502865e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,9.9e-09
744,744.0,AaveV2,,0xc85b976f9ed1dd08cfbde468a387db802c3b6a4e,FOR,1.1e+17,16090674,1669906379,0xbee0bf90c8be96528e7b4ce397bc69080a5b607b9261e7a0023717d90fa2ae50,0.11,1.1e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
745,745.0,AaveV2,,0x4fd3537c7f7a33c80e6752eb5981c79668bb15f8,FOR,1.06e+17,16090675,1669906391,0x364343d6a9e6ac1eccfc96b0a72a4c404a1d366569710b73610cfa808fd1548e,0.106,1.06e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.6e-09
746,746.0,AaveV2,xiaoxiao7707.eth,0x9ee41ea35da2fd1e01d136ec06f8951e50156175,FOR,2263998785491293.0,16090675,1669906391,0x14ce1f233f26771b49b3d867250bca7e0bc225a96d33e2fd118bf2e49514f73d,0.002263998785491293,2263998785491293.0,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-10
747,747.0,AaveV2,vicky77.eth,0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,FOR,5.518924877419237e+17,16090677,1669906415,0x0e9fe19422d79449e0c2c483dab09247d0c03dafa3b5ff36f8b252c44c154f49,0.5518924877419237,5.518924877419237e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.45e-08
748,748.0,AaveV2,完美的世界.eth,0x5a81868992ffcf4200a85972c60151690af39006,FOR,3.757329805441948e+17,16090678,1669906427,0x2c3475263069ba60fed65dbf0c8d19ab0bb0d4061295c8ef1bd8caf750763ff1,0.0,0.0,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,2.35e-08
749,749.0,AaveV2,,0x7c9ffd960309df4c0a14e88d97f28ba8530c8473,FOR,1.06e+17,16090680,1669906451,0x1341647cf890473678e336b5433e80fad0a2d1d3f6086a67cb131c73979529d7,0.106,1.06e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.6e-09
750,750.0,AaveV2,kunkun.eth,0x64b5f9dd6f23269b966a4c3717e150a6dd264851,FOR,5.05e+17,16090687,1669906535,0x7e5a8e03ebeb83b357239591521aa39c538bdf77a45018e40de5c50d813b8b1d,0.505,5.05e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.16e-08
751,751.0,AaveV2,,0x86cad7b97793be93f8085ac50380c7a4fad6f2f9,FOR,9.977155e+16,16090689,1669906559,0x336da14b417717888ae472250a386a1a6d765375a902d7c2f23263b42d41a6f1,0.09977155,9.977155e+16,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.2e-09
752,752.0,AaveV2,huzub.eth,0xc0a736fc46578a9d0cb5595f19035da934755cac,FOR,1.0783071811154538e+16,16090691,1669906583,0xd5276a9b06345f3d4c1b2abe2ce55d873a54b617ffb60a65d253f4ae259bb4b2,0.010783071811154538,1.0783071811154538e+16,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,7e-10
753,753.0,AaveV2,inuddle.eth,0xb2739409da80e233a007de44660f42d658e30929,FOR,1.599801723303152e+17,16090692,1669906595,0x77c497e64a2078f9b211ddea09b0d2a83d58919c42caac3e7113948883e83e8c,0.1599801723303152,1.599801723303152e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-08
754,754.0,AaveV2,lztsg.eth,0xf7f12a7359722206977a06260fac146c03766b78,FOR,1.7216937456419348e+16,16090695,1669906631,0x06cf197af91e15305589792425cf550d9ed556c69817bdeef6adbc8760979d09,0.01721693745641935,1.7216937456419348e+16,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.1e-09
755,755.0,AaveV2,jinzidiyihao.eth,0x2f9f8172efcc1355e5a18449d9b5b1041b3e4f8f,FOR,7.021518807411335e+16,16090696,1669906643,0xcbf8f5e377381b2382ba3f44a9921e0000699beeec1255955d52d45bae61801c,0.07021518807411335,7.021518807411335e+16,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,4.4e-09
756,756.0,AaveV2,,0x61a592e8f5495331a678d8a7d1ebc674360ed0fb,FOR,1.12e+17,16090696,1669906643,0x56e504436b23e50756219ebcc551475a0d0e8c6284f60749cf30e9bf265b467c,0.112,1.12e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,7e-09
757,757.0,AaveV2,chao77.eth,0xcd75942b66c1a82d7e04f65a34ce7f93791fa8a8,FOR,4.95e+17,16090699,1669906679,0xefe54b917ce239504cf2726743ddc9c40c112ef48483426fd55935908f401039,0.495,4.95e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.09e-08
758,758.0,AaveV2,520ii.eth,0x4d2b82979cffca02117f936c656589bddfc6825d,FOR,2.00089625756e+16,16090700,1669906691,0x41c73d2100627b0b28b2c76d444479553ff7ba6e5ad37076fa7f7e77fcb8e8b8,0.0200089625756,2.00089625756e+16,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.3e-09
759,759.0,AaveV2,0x520i.eth,0xa1d4b6c22dc8df748503af55541359ff54ab651f,FOR,9625989788289338.0,16090703,1669906727,0x245ae18a5a04843f135a879ceb03d7fdfd3e47a4471dc81df05c160824c907bd,0.009625989788289338,9625989788289338.0,2.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6e-10
760,760.0,AaveV2,,0x7f62ee76cbe653a9dac1442cb96ff063d20b62e5,FOR,1.0781581162697604e+16,16090703,1669906727,0xdbb49650c7e2df4daf431c2b01a9eed7141b4b2af72e779f87b27e3ce6e76cd3,0.010781581162697606,1.0781581162697604e+16,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,7e-10
761,761.0,AaveV2,238669.eth,0xeb5d3872d98305e8580b30cc6c17e82580c3e475,FOR,2.5372472854218525e+17,16090705,1669906751,0x77c5b4146845625895c04fdd58d0dc5dc4d7306f0bbb541e6ee0037ab71477e9,0.25372472854218525,2.5372472854218525e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.59e-08
762,762.0,AaveV2,,0xafd5971226d744c67e8103c7a17b16cfb225d789,FOR,866393658516699.0,16090707,1669906775,0x67bfbfdecc2025c3fea9f281a4eece9b8327f42c93fc240b455fd0b7b7fd6766,0.000866393658516699,866393658516699.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-10
763,763.0,AaveV2,,0xbba44aaee8f59840b5299d896cfc1e9e8cddb86b,FOR,9018812006144068.0,16090707,1669906775,0xbffe1ab7b0110a6e2f0e6d77ef7f796fa788f8deec11f4984b0f931240ee9046,0.009018812006144069,9018812006144068.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6e-10
764,764.0,AaveV2,,0xd5e6095d942cd0e968c8170e13bad91eff32a5cd,FOR,2708609677022761.0,16090707,1669906775,0x040d44686f85c4d87a49cc27f50ec4d6a9e9e2a52c64dd4e2677f1169996ddd5,0.002708609677022761,2708609677022761.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,2e-10
765,765.0,AaveV2,s1m0n.eth,0x341d2d099d0ad1986ce5e549a1a15631163877d6,FOR,8.491e+16,16090710,1669906811,0x98003980f1fa6a2472f34dd13ae738a38e9b642a463b95533053d0e9b93df4da,0.08491,8.491e+16,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,5.3e-09
766,766.0,AaveV2,,0x904cbe32d0880c0f94025c0b118f1d6729c5d2bb,FOR,2.3448856934040664e+16,16090711,1669906823,0x70be99d4f1dea25c29207cd608f25836d65a80de802e1f01d8d75cc2a835e19e,0.023448856934040658,2.3448856934040664e+16,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.5e-09
767,767.0,AaveV2,,0x8a2812d249bc1d569cf622288ebc876ac23dc561,FOR,7061953825696751.0,16090714,1669906859,0x63c5de3c6b8d87c4b69f30a4efce9898a16ec3a274e9b12019f1006a31bd77ef,0.007061953825696752,7061953825696751.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,4e-10
768,768.0,AaveV2,,0x5111721d36bff9ab0582459eae97217c70cb2d73,FOR,4142279771171935.0,16090718,1669906907,0x1abf1ec762442d26bfd7eb1b245fc98f291b790b2ba9cbc7d6c398d05920b470,0.004142279771171935,4142279771171935.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3e-10
769,769.0,AaveV2,dadababa.eth,0x1ccb144b700ec726d37db38c617e154de6d9c0d0,FOR,2.0312567353230816e+16,16090719,1669906919,0x597e28ab933f2fcaa9d492d1c0536d4e90c2f4824c3a8965fbec2e8803198adc,0.020312567353230816,2.0312567353230816e+16,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.3e-09
770,770.0,AaveV2,405612.eth,0x340eecc4e7b04a063e31dbf041c5211f7a7fb7b0,FOR,2.424429e+18,16090721,1669906943,0x225391cf43ca9ebeef4b3fc10a90477908ca6796416f9675b419b34feac52589,2.424429,2.424429e+18,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.515e-07
771,771.0,AaveV2,,0xbe0a0846bf2057b901bb1e3e577147a2be8663d8,FOR,5934224423375719.0,16090722,1669906955,0x9fda9c17a84613cd9a9bce4b5c561940f4283994341a0244be35f1e1761bd94d,0.005934224423375719,5934224423375719.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,4e-10
772,772.0,AaveV2,yy1360123.eth,0xa8b4baa614e4af59e78afd60accd14edc459c646,FOR,1.979215432144597e+16,16090723,1669906967,0x39b9a1927530c44be66d304ce2f0018d55556644d3d4e80559dbef12d6260fd0,0.019792154321445973,1.979215432144597e+16,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.2e-09
773,773.0,AaveV2,,0x60dd456273cbb018c2222621d4c2dc5016e870d3,FOR,1.3047043946417891e+17,16090724,1669906979,0xc1ba8a6fb1bccae077239036e89c1d06b39a84056a1911ed5574e3463e2743c5,0.13047043946417894,1.3047043946417891e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,8.2e-09
774,774.0,AaveV2,,0xacbf21324c88c534e52746fa951c1ca240343e25,FOR,1.696193990355513e+17,16090726,1669907003,0xe9236185ca8592ad16c8325118cf3f879a52e2f10f75a60028adf797dd02a0b8,0.16961939903555132,1.696193990355513e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.06e-08
775,775.0,AaveV2,fengcc.eth,0x335d2d954cec61cb4673780300d890340a29dd99,FOR,4.95e+17,16090730,1669907051,0xdcf3ae106d915b835d25f57f4cf1becaaf621edf0c8512878ccfa2fd88d96a02,0.495,4.95e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.09e-08
776,776.0,AaveV2,,0x8dd1c44ecd15a77be7d20fd44253ad367e6f5f3b,FOR,1.003e+17,16090736,1669907123,0xd2159bf94d4339560a08e25c4e2f60ec8508188370a93072cd6cde49b6cb1c21,0.1003,1.003e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.3e-09
777,777.0,AaveV2,1989y.eth,0xf33735639407536a15a6a97814b889888e716101,FOR,1219098562044003.0,16090737,1669907135,0x90ffec46304c097f1abca48633e828dcfbe02df93a9fe6cd306f685eca5fb3ec,0.001219098562044003,1219098562044003.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-10
778,778.0,AaveV2,91dao.eth,0xcd6b9fb0d134017c39b86bcc18edaa02dcc6e4e2,FOR,1e+16,16090742,1669907195,0x1f533a806c606d2abef7edb45fafcc73dc69b68325f96922dfa3dbd2ba017978,0.01,1e+16,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6e-10
779,779.0,AaveV2,feivv.eth,0x91f7c7dc5a44276482c102178fe1d620b397c276,FOR,4.95e+17,16090742,1669907195,0xcfb3ddd797c78532cc45611cd823600980e28d321bd3254236de4227ab035f9d,0.495,4.95e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.09e-08
780,780.0,AaveV2,scrolldao.eth,0x86505baa2ffac3444fbb9a53c6c75833d088c6c6,FOR,1.1e+17,16090742,1669907195,0xaae8b842a2e5df562b2c4c9596502f344adee4c270427bd99523a04910b75422,0.11,1.1e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
781,781.0,AaveV2,nft01.eth,0xc34ed163983db86f695b1809767456b413440c32,FOR,6753228257481366.0,16090743,1669907207,0x07b538bf11f8073f2654832c8ba4ad5f288e9c2aee14a27e2995d242edec8877,0.006753228257481365,6753228257481366.0,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,4e-10
782,782.0,AaveV2,,0xd1e7cbc38828e7aa639062bf94199a70085a0795,FOR,1.1e+17,16090743,1669907207,0xee4d1d07e9f4341d8bdf16a665db9a897458360cb8a11c3e59198391b417cd6a,0.11,1.1e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
783,783.0,AaveV2,lovenba.eth,0x0125e36e0515a84b7a4cacb463829b8dd41bd314,FOR,3.9758389e+17,16090744,1669907219,0x72fbd9344cb9f46a33be2693c89fb467fd5241b007c6df9cfe8aa3d674b16088,0.39758389,3.9758389e+17,1.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,2.48e-08
784,784.0,AaveV2,xiaolumm.eth,0xd2e1b76f81b71304daceec93f7d55d0a2abe2307,FOR,5.1e+17,16090746,1669907243,0xa96f4a2fc635bf2c6c523f6f04700c43219d7da4eeb2d398713ce4c281e62430,0.51,5.1e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.19e-08
785,785.0,AaveV2,shenyez.eth,0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb,FOR,5e+17,16090751,1669907303,0x4b2e8a3f0f44acaa7cafe136b9a3fbb240f50431968597308ccd420645ff8af7,0.5,5e+17,0.0,127,ACTIVE,320000000000000000000000,140961,127762,15,608,0,623,29412680641870791221,333469307228537066708180,0,333498719909178937499401,1669806347,16089593.0,16108793.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.12e-08
