id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
18704,14664885463789598414195666,11970,1478,1721,1616110995,12065718
18705,14668239139354893013725774,12006,1480,1725,1616197948,12072269
18706,14668680278910591043746868,12082,1524,1769,1616284554,12078816
18707,14669472386025195571280706,12223,1535,1784,1616371130,12085248
18708,14683695462624746125796282,12251,1537,1786,1616456348,12091658
18709,14684677631473207566005291,12295,1538,1787,1616543819,12098239
18710,14686150962386319220326386,12307,1540,1788,1616630185,12104720
18711,14686578388919563667385452,12313,1540,1788,1616716170,12111194
18712,14686795454989230874620146,12322,1542,1790,1616800610,12117594
18713,14687055098010105454194026,12331,1544,1793,1616889359,12124258
18714,14687567116174289754585390,12341,1549,1798,1616975979,12130762
18715,14700228936605844764709917,12418,1607,1857,1617061698,12137221
18716,14700364008072193206409295,12420,1610,1861,1617147972,12143729
18717,14700436514238262094858925,12430,1611,1861,1617233768,12150151
18718,14706453264709199684705850,12446,1640,1898,1617321344,12156742
18719,14706516645935195284690539,12454,1655,1916,1617407665,12163195
18720,14706676739832478609179301,12458,1754,2017,1617494062,12169715
18721,14706676739832478609179301,12466,1763,2032,1617580511,12176279
18722,14720205881199844422979325,12473,1765,2034,1617664057,12182561
18723,14720644551051921400234738,12474,1766,2037,1617751131,12189116
18724,14721324410815179824096997,12477,1766,2038,1617838566,12195725
18725,14721496060465123055825876,12484,1766,2038,1617923849,12202091
18726,14721862362983050908568260,12500,1771,2043,1618008051,12208406
18727,14722265640993715066396463,12506,1772,2044,1618097204,12215174
18728,14722364128878052563073026,12511,1774,2046,1618185125,12221828
18729,14771080127679983069506651,12886,1778,2046,1618268377,12228108
18730,14771147663413157290356340,12894,1778,2046,1618357940,12234838
18731,14771147663413157290356340,12900,1779,2046,1618444648,12241302
18732,14771190558800090043349979,12907,1780,2047,1618530938,12247795
18733,14771190558800090043349979,12910,1780,2047,1618615527,12254091
18734,14771329426143821716695472,12914,1782,2049,1618703988,12260711
18735,14771396961876995937545161,12916,1782,2051,1618787192,12266981
18736,14783977456496599392220297,12916,1783,2052,1618876163,12273560
18737,14783977456496599392220297,12916,1783,2052,1618950609,12279239
18738,14783977456496599392220297,12919,1783,2052,1619049484,12286703
18739,14784183878435356093766071,12937,1785,2055,1619131352,12292781
18740,14784183878435356093766071,12940,1786,2056,1619219683,12299392
18741,14784321083656237519071724,12955,1793,2063,1619305791,12305843
18742,14784692712903112709646537,12972,1809,2080,1619394831,12312561
18743,14785086507420001664815826,12997,1809,2086,1619481271,12319045
18744,14797702356609757746086664,13009,1809,2088,1619566986,12325480
18745,14798648353392502039398953,13017,1809,2089,1619653971,12331985
18746,14799678314088192504803190,13047,1810,2090,1619740757,12338490
18747,14799704073594290080802922,13060,1810,2090,1619826807,12344916
18748,14812739017749571620437500,13096,1810,2090,1619913138,12351406
18749,14813435807156070191071497,13097,1814,2094,1619992988,12357345
18750,14813745238464978604945188,13106,1820,2101,1620084779,12364234
18751,14829879291450611799531044,13109,1827,2108,1620171758,12370783
18752,14829955493931082200502576,13118,1829,2110,1620258556,12377332
18753,14831947071220930229636224,13119,1829,2110,1620342886,12383665
18754,14832072755400825589405235,13128,1833,2114,1620430321,12390166
18755,14832072755400825589405235,13129,1835,2116,1620518364,12396777
18756,14832072755400825589405235,13134,1835,2117,1620603519,12403161
18757,14832072755400825589405235,13145,1835,2117,1620689663,12409665
18758,14832072755400825589405235,13148,1835,2117,1620777266,12416198
18759,14844579372655310931940235,13161,1837,2119,1620863298,12422612
18760,14845037370294868484480472,13166,1837,2119,1620949788,12429146
18761,14845037370294868484480472,13175,1837,2119,1621036566,12435654
18762,14845037370294868484480472,13182,1839,2121,1621122331,12442076
18763,14845209434049334628782878,13186,1841,2124,1621209518,12448598
18764,14845209434049334628782878,13188,1842,2125,1621293705,12454865
18765,14845253956182395853730401,13199,1842,2125,1621381850,12461450
18766,14857760573436881196265401,13202,1842,2125,1621468544,12467889
18767,14857760573436881196265401,13200,1842,2125,1621555126,12474369
18768,14857760573436881196265401,13201,1842,2125,1621641325,12480760
18769,14857760573436881196265401,13205,1842,2125,1621725079,12487019
18770,14857760573436881196265401,13210,1842,2125,1621813972,12493664
18771,14857921578602098744228368,13211,1842,2125,1621900661,12500177
18772,14857921578602098744228368,13214,1842,2125,1621982828,12506246
18773,14870428195856584086763368,13223,1842,2125,1622072951,12512986
18774,14870428195856584086763368,13231,1842,2125,1622159884,12519442
18775,14870464497167124532205595,13238,1844,2131,1622239774,12525412
18776,14870496620574714969754031,13243,1844,2131,1622316796,12531189
18777,14870542126101353884709800,13244,1846,2133,1622418843,12538767
18778,14870542126101353884709800,13244,1846,2133,1622504451,12545134
18779,14870579839006650905112585,13246,1846,2134,1622591557,12551669
18780,14883130679385234511132864,13248,1846,2134,1622677500,12558135
18781,14883145547937953562130578,13254,1846,2134,1622757004,12564031
18782,14883213083671127782980267,13255,1846,2134,1622839596,12570276
18783,14885979077257440086256409,13263,1846,2134,1622937550,12577554
18784,14885989112150237843479097,13265,1849,2138,1623023688,12584071
18785,14886017629434921240466189,13267,1848,2139,1623110064,12590497
18786,14886017629434921240466189,13270,1849,2142,1623196184,12596953
18787,14898965675418997465503833,13283,1850,2145,1623282132,12603343
18788,14899247493297407244724127,13286,1852,2149,1623368478,12609812
18789,14899269234598709116046455,13286,1855,2152,1623444935,12615483
18790,14899337536798743376760165,13290,1863,2164,1623536075,12622300
18791,14899859826148278751008097,13306,1874,2177,1623623964,12628869
18792,14899859826148278751008097,13310,1875,2179,1623712227,12635483
18793,14899907579747549246506247,13314,1875,2179,1623798838,12641992
18794,14912459901427659974854769,13322,1875,2179,1623886392,12648470
18795,14912459901427659974854769,13323,1875,2179,1623972219,12654890
18796,14912459901427659974854769,13327,1876,2179,1624050762,12660738
18797,14913503823349634735454574,13327,1876,2179,1624145280,12667744
18798,14913643653150447275164447,13329,1877,2182,1624230720,12674108
18799,14913742424377343344936397,13334,1888,2193,1624318735,12680591
