id,forWeightedVotes,againstWeightedVotes,totalWeightedVotes,timestamp,blockNumber,proposal.id
8759198094868535520038506706231539487662297008587733129541987545743856603253-19157,1766095358922529035862399,859083446647143612416,1766954442369176179474815,1655208888,14961680,8759198094868535520038506706231539487662297008587733129541987545743856603253
8759198094868535520038506706231539487662297008587733129541987545743856603253-19158,1766098557842409194007195,859083446647143612416,1766957641289056337619611,1655330225,14969815,8759198094868535520038506706231539487662297008587733129541987545743856603253
8759198094868535520038506706231539487662297008587733129541987545743856603253-19159,2031221874360666164037786,859083446647143612416,2032080957807313307650202,1655354036,14971416,8759198094868535520038506706231539487662297008587733129541987545743856603253
90476529665364161211265365238121921179703522228680648046371476645353679539653-18997,2474588138472094128030776,81637912889748888338495,2556226051361843016369271,1641423120,13948257,90476529665364161211265365238121921179703522228680648046371476645353679539653
90476529665364161211265365238121921179703522228680648046371476645353679539653-18998,2841131602784426781545428,82774586898152848534585,2925069280723002053177357,1641513042,13954933,90476529665364161211265365238121921179703522228680648046371476645353679539653
90476529665364161211265365238121921179703522228680648046371476645353679539653-18999,2904184068913549291579756,82774586898152848534585,2988121746852124563211685,1641567994,13959024,90476529665364161211265365238121921179703522228680648046371476645353679539653
90476529665364161211265365238121921179703522228680648046371476645353679539653-19000,2932757962340399451400277,82774586898152848534585,3016695640278974723032206,1641658990,13965813,90476529665364161211265365238121921179703522228680648046371476645353679539653
90476529665364161211265365238121921179703522228680648046371476645353679539653-19001,3277948024176226718228654,82774586898152848534585,3361885702114801989860583,1641769206,13974165,90476529665364161211265365238121921179703522228680648046371476645353679539653
90476529665364161211265365238121921179703522228680648046371476645353679539653-19002,3287963318779849092865331,82774586898152848534585,3371900996718424364497260,1641849192,13980074,90476529665364161211265365238121921179703522228680648046371476645353679539653
90476529665364161211265365238121921179703522228680648046371476645353679539653-19003,3289365905630243869464002,82774586898152848534585,3373303583568819141095931,1641942839,13987150,90476529665364161211265365238121921179703522228680648046371476645353679539653
99882233577221676057992280816078245519848378270443751235073826886360950537295-19107,670739889410063066781926,0,670739889410063066781926,1650929503,14656717,99882233577221676057992280816078245519848378270443751235073826886360950537295
99882233577221676057992280816078245519848378270443751235073826886360950537295-19108,1868185074816576127567017,0,1868185074816576127567017,1651012477,14662806,99882233577221676057992280816078245519848378270443751235073826886360950537295
99882233577221676057992280816078245519848378270443751235073826886360950537295-19109,1885271561877497124570529,0,1885271561877497124570529,1651095928,14668972,99882233577221676057992280816078245519848378270443751235073826886360950537295
99882233577221676057992280816078245519848378270443751235073826886360950537295-19110,1885585177419850103821729,0,1885585177419850103821729,1651188157,14675728,99882233577221676057992280816078245519848378270443751235073826886360950537295
99882233577221676057992280816078245519848378270443751235073826886360950537295-19111,2075647951635849979521631,0,2075647951635849979521631,1651251096,14680380,99882233577221676057992280816078245519848378270443751235073826886360950537295
99882233577221676057992280816078245519848378270443751235073826886360950537295-19112,2227418728647407398254341,0,2227418728647407398254341,1651358294,14688273,99882233577221676057992280816078245519848378270443751235073826886360950537295
99882233577221676057992280816078245519848378270443751235073826886360950537295-19113,2479855977540979121995999,0,2479855977540979121995999,1651446434,14694790,99882233577221676057992280816078245519848378270443751235073826886360950537295
99882233577221676057992280816078245519848378270443751235073826886360950537295-19114,2507862769450210603422655,0,2507862769450210603422655,1651514935,14699812,99882233577221676057992280816078245519848378270443751235073826886360950537295
