id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
19216,82621,238,203,149,1660324014,15328168
19217,83028,239,204,149,1660401995,15334027
19218,83436,239,204,149,1660467196,15338797
19219,83845,240,206,150,1660600455,15348487
19220,84666,241,207,151,1660687042,15354881
19221,85078,242,208,151,1660717163,15357078
19222,85491,243,210,152,1660837557,15365877
19223,85905,243,210,152,1660890528,15369784
19224,86320,243,210,152,1660977170,15376070
19225,86736,244,211,152,1661063713,15382405
19226,87153,245,211,153,1661150132,15388728
19227,87571,246,212,154,1661280676,15398333
19228,87990,246,212,154,1661323999,15401429
19229,88831,246,211,155,1661413559,15407888
19230,89253,246,211,155,1661524755,15415945
19231,89676,246,211,155,1661629146,15423473
19232,90100,247,212,156,1661674974,15426728
19233,90525,248,213,156,1661793719,15435399
19234,90951,250,215,156,1661878999,15441546
19235,91378,252,215,158,1661978202,15448720
19236,91806,253,217,158,1662063969,15454933
19237,92235,255,219,158,1662147992,15461076
19238,93096,256,220,158,1662248706,15468304
19239,93528,257,220,159,1662287821,15471151
19240,93961,258,221,160,1662375581,15477466
19241,94395,259,222,160,1662462242,15483705
19242,94830,262,224,163,1662571143,15491567
19243,95266,262,223,168,1662675242,15499117
19244,95703,263,224,168,1662759745,15505083
19245,96141,264,225,168,1662813136,15508823
19246,96580,264,225,168,1662929198,15516890
19247,97461,266,227,170,1663012837,15522757
19248,97903,266,227,171,1663074760,15527109
19249,98346,268,229,171,1663168480,15533625
19250,98790,268,229,173,1663249367,15539463
19251,99235,270,229,177,1663368383,15549232
19252,99681,270,229,177,1663422107,15553665
19253,100128,271,231,178,1663523819,15562059
19254,100576,272,232,180,1663614671,15569549
19255,101025,272,232,180,1663683323,15575221
19256,101926,272,232,180,1663770311,15582328
19257,102378,273,233,181,1663858139,15589578
19258,102831,275,234,182,1663943519,15596660
19259,103285,275,234,182,1664030063,15603847
19260,103740,276,235,184,1664116847,15611047
19261,104196,278,236,185,1664232851,15620646
19262,104653,280,238,186,1664291423,15625494
19263,105111,279,238,189,1664377835,15632644
