,id,noun.id,previousDelegate.id,newDelegate.id
129,0x16770e6be15681bf818ba77d21c296813e58099452922ada06c4d2e6da13c2e7_241,241,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
130,0x1692e31b1f0b6992e55897b76802ec4d719d537b0d43dca4d9dd1639c37c7f5a_346,346,0x830bd73e4184cef73443c15111a1df14e495c706,0xfe0875e12958a019dea15a795c22845179749f50
131,0x1692e31b1f0b6992e55897b76802ec4d719d537b0d43dca4d9dd1639c37c7f5a_347,347,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
132,0x16dc049f1212457bf4e4dc05f773409f1b7ec11587612b1dd7b34a6921c2c90e_175,175,0x1a13c53d516f6e8321e9903f224861e74bbd7aa0,0x7f33beaa131a6896b97e27c505c532ce40f88f33
133,0x16e9069dad642f9bf9e6df3d1dd96ae5af927cd9e0770e5629fa3107c8edbec6_11,11,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,0xa587ed26f5bd03140f0fe1b8812b5d6a4991e903
134,0x16f1eb38570b6b0582c3f79b8db341564126fb638bba22b9addfdf5b47f722f7_57,57,0xb12284623859d2f27e07d34a81bbe5901997a4db,0x4c5816d9a83ddd60c6ef8d1bef23bd0fb920d8c5
135,0x16f61d9c74c0d20e1cfc1409040a355dc292a9ad2fd2579a9ca2b166da3f9fd7_318,318,0x830bd73e4184cef73443c15111a1df14e495c706,0x231a07c825f052b895de5fd1513ce40d18e14af5
136,0x16f61d9c74c0d20e1cfc1409040a355dc292a9ad2fd2579a9ca2b166da3f9fd7_319,319,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
137,0x173887cfa935195442ccb8ebac4af3783a00bb26e8223f9ec6e970446e538245_239,239,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0x353224270c2c9a7ecce7d8dba98a61587da6f50a
138,0x1756c288911b30caddeb3cfc98613ec0411834795ba50291f7038f10a8f01e30_97,97,0x830bd73e4184cef73443c15111a1df14e495c706,0x1ff2875cd548eeae6d22f26bae2d72a50fd143c7
139,0x1756c288911b30caddeb3cfc98613ec0411834795ba50291f7038f10a8f01e30_98,98,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
140,0x1758d3dc4f5d21ab52b7b67f0e42ee8814af937261117e904b49e0864526cbd3_186,186,0x830bd73e4184cef73443c15111a1df14e495c706,0x545854092877ef2f9f8a609aeeb9f5218e5cd2d5
141,0x1758d3dc4f5d21ab52b7b67f0e42ee8814af937261117e904b49e0864526cbd3_187,187,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
142,0x17d1af73895463e51e6b58942f6114e521135c1fe073681b17abf54b2a412cc7_242,242,0xe0e6a57fcef14eac98ff2518d2e104339ec7578f,0xe30585034f5e2ac9635cf94d0fd069d6bac2f7bc
143,0x182c398e3dde7334341909a25f5eb6ecbeff7c16dbd01fa105ef7ccbdae49bf0_288,288,0x830bd73e4184cef73443c15111a1df14e495c706,0x7fa020f063b3a06153ed755cee5923039efb86a3
144,0x182c398e3dde7334341909a25f5eb6ecbeff7c16dbd01fa105ef7ccbdae49bf0_289,289,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
145,0x1866fdb482848c73aeb87895f0fbf7aa4fbf266dd2d64987860cab73823ad93f_134,134,0x830bd73e4184cef73443c15111a1df14e495c706,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b
146,0x1866fdb482848c73aeb87895f0fbf7aa4fbf266dd2d64987860cab73823ad93f_135,135,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
147,0x1890059a6e891c3ab6f473b8d9294220150fd029298ae6c6e01404c73862d256_312,312,0x830bd73e4184cef73443c15111a1df14e495c706,0x1bde33dbc5c2ac7109c4a7ecf0d0a0a6cd6f57cc
148,0x1890059a6e891c3ab6f473b8d9294220150fd029298ae6c6e01404c73862d256_313,313,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
149,0x19314adcbf99cb85e4d464dd04dc7720eb14a8d7dd192d5e7af0dbe3b92b8c17_14,14,0x1254958bd5073c6b238e516298f0c48f6f60a78e,0x724e646de1efa428c98e282396e7f6d73f76c508
150,0x193bb38a618a3464fb452f4af3351813a1eafc7914f25a0bafee6e6aaa871d64_145,145,0x830bd73e4184cef73443c15111a1df14e495c706,0x1977c4b06a76c160eff920c67fbc0635124364c8
151,0x193bb38a618a3464fb452f4af3351813a1eafc7914f25a0bafee6e6aaa871d64_146,146,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
152,0x19669f2c3c255fe17490a21d70146b7b9ecca4793dc40726d70fb0d894f28420_64,64,0x830bd73e4184cef73443c15111a1df14e495c706,0x020ca66c30bec2c4fe3861a94e4db4a498a35872
153,0x19669f2c3c255fe17490a21d70146b7b9ecca4793dc40726d70fb0d894f28420_65,65,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
154,0x198e81c44ef309a14f6132e8eec5ca3a9eb40bc6275f7ed9b64f415416f558b1_334,334,0x4ba94314687a0bd02c9f1b944ff1a96efd88241b,0xa1c0b11b86a46885b87c7ed68b91faa0c349e1cd
155,0x19aae782f94a85fab36da9736dbb711f0952ac9df0cc35e5dff9fc92d1e4b04e_163,163,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0xb1cc18a441c352d4b68f2aa41f7ae240b702ca87
156,0x1a1cdd8747347c23ef59d9126e045e82f957342a519c2e1d7107da4e5a00cff5_242,242,0xe30585034f5e2ac9635cf94d0fd069d6bac2f7bc,0xf83e3eab14101737d1dc5298888e4895e17d261c
157,0x1a6da8b20b728d91233139ff17fc6c69055b3c7de0a1ba439664251bb5340f92_13,13,0x912a526852527dfb5d44c22a15b708aa493cda6b,0xd79b31e43090fa967f5dd3495b7290aabeacb622
158,0x1aab11b7be7d71185603f2b396d83e2d536db5b4468ade9ecc031368105c2323_171,171,0x830bd73e4184cef73443c15111a1df14e495c706,0xa422bfff5daba6eeefaff84debf609edf0868c5f
159,0x1aab11b7be7d71185603f2b396d83e2d536db5b4468ade9ecc031368105c2323_172,172,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
160,0x1aaf8b58c697efafd87fcb3bf59427699863cbc71dd033f01a3a4921aa9cb5db_180,180,0x60fbb352de07c208279a171fd31676b7e27c5f1c,0xac56e6156c9c0c56b6d9a4e8388799f25d7feb86
161,0x1b19a12a73739403c6ba6319b456c0104b6ce19eca1b341008f98221636330c0_89,89,0x830bd73e4184cef73443c15111a1df14e495c706,0x6f77c19c3d4d741c10ed8c97d897adbd7862d5fd
162,0x1b19a12a73739403c6ba6319b456c0104b6ce19eca1b341008f98221636330c0_90,90,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
163,0x1b19a12a73739403c6ba6319b456c0104b6ce19eca1b341008f98221636330c0_91,91,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
164,0x1b1fb83c5521c1906c790daace47bf1b0cd600b80adc049fb88be49958fb6691_244,244,0xe3f27deff96fe178e87559f36cbf868b9e75967d,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5
165,0x1b1fb83c5521c1906c790daace47bf1b0cd600b80adc049fb88be49958fb6691_283,283,0xe3f27deff96fe178e87559f36cbf868b9e75967d,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5
166,0x1b8facfc7b76b92f9de2c3ee5fedba2e76d315d8e55ec8d316db92da465d8675_86,86,0x370ceca4fc1287ed99924bba76259f6c771a6022,0x24d7a9daf84a3f30b279b931a732f58c4eb0e52b
167,0x1c6dd983ed55e799dc53eb71bb02fb5cd949b5700057d1e0c3d888bba00ec6a8_259,259,0x830bd73e4184cef73443c15111a1df14e495c706,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
168,0x1c6dd983ed55e799dc53eb71bb02fb5cd949b5700057d1e0c3d888bba00ec6a8_260,260,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
169,0x1c6dd983ed55e799dc53eb71bb02fb5cd949b5700057d1e0c3d888bba00ec6a8_261,261,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
170,0x1c77487aa99a3e0fc9674a26dc23c203b92d6103408c5f1998649469e13f90f0_293,293,0x4d466e0022180b99fc9c7b53bf8efc8b46597e8a,0xba547645be1908476e6c3dfe52b5f2c119ad72e0
171,0x1cb07c16213796b18299b528a0f6c7e473f1104b2111147239ab64cd933f7d78_232,232,0x830bd73e4184cef73443c15111a1df14e495c706,0xf7571cd2fc4703f348a750193a665e9d0a51ba81
172,0x1cb07c16213796b18299b528a0f6c7e473f1104b2111147239ab64cd933f7d78_233,233,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
173,0x1cfe3fffdacd770dcfd2b647da9246501efd2bfa042e568d3c177ce68a41df0c_87,87,0x830bd73e4184cef73443c15111a1df14e495c706,0xa96e4bb2ad4233822d8b64c511a7359d4bc55617
174,0x1cfe3fffdacd770dcfd2b647da9246501efd2bfa042e568d3c177ce68a41df0c_88,88,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
175,0x1d296ce42311910a30e25f091d238a6463fe7e2fde14cfdc0e07388c3e957175_22,22,0x93757e12bfb1c0d4d2e319b621e27cb499bd35be,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e
176,0x1d4f5b6333b7993e960c7f5e0fd8d65c25e16f68c95676729a49a37be4ba6210_384,384,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,0x11e6cca2383f80dd590fdbcadf8d62a96261dbe4
177,0x1d520b4dba9b6c217f9cd091c941e98fe2ada7939d433333f617fbb75348edaf_62,62,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0x6d40c2da94c6522e361904383c37c605f39b8e73
178,0x1da4f68f3dbac685f6adde28ea0b5cae095cfebe08dad6b81e43eb4f4240c661_168,168,0xa4c8d9e4ec5f2831701a81389465498b83f9457d,0x9408e2bfd4549d58b7c53f3ccb48095dd8efafaf
179,0x1dc60ad9045c181144962d166309e46747677f5ff1a5fc0f3697aa880825527f_227,227,0x620f761d45a8b2f9b81079758ec002aeb8d92489,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e
180,0x1efee369c6698380726c6d740e9a126ed449b9ebd16aa6bbc476b25d17ac60e6_94,94,0xe8d3839f5b634dbceb5422b5bbc116bf578071cd,0xc310e760778ecbca4c65b6c559874757a4c4ece0
181,0x1f14d9e5d00ff17c0a165ab73c4d54af6142e55977cfa60a66623c1cfe6ee5ab_117,117,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9
182,0x1f7cd4242e95e4b9c5afc6fea0b0ff5878186f111f2a394a907fe550ee64388d_93,93,0x830bd73e4184cef73443c15111a1df14e495c706,0x38a4d889a1979133fbc1d58f970f0953e3715c26
183,0x1f7cd4242e95e4b9c5afc6fea0b0ff5878186f111f2a394a907fe550ee64388d_94,94,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
184,0x200c1fb05794a0646f384cac3c5fe77d3a604b4d3fe9649e7238a3f0274d2156_385,385,0x830bd73e4184cef73443c15111a1df14e495c706,0x91dccaa260cc4616e1a6e6b693db7207c5e42937
185,0x200c1fb05794a0646f384cac3c5fe77d3a604b4d3fe9649e7238a3f0274d2156_386,386,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
186,0x20685aa4e7a0286cd26e1581dd07c6f18d9dcaea665c432be995971f48f373d0_287,287,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0xd5f279ff9eb21c6d40c8f345a66f2751c4eea1fb
187,0x207900348caad3b71be2f4f57cc073d30726bd8c321ae6ebeb386b116cd1d4e1_199,199,0x830bd73e4184cef73443c15111a1df14e495c706,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b
188,0x207900348caad3b71be2f4f57cc073d30726bd8c321ae6ebeb386b116cd1d4e1_200,200,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
189,0x207900348caad3b71be2f4f57cc073d30726bd8c321ae6ebeb386b116cd1d4e1_201,201,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
190,0x209305d535addd85f96e5d2beec3764710f46de999ee78889e0a889760d2f4fc_134,134,0xf6c625851d48fe26b50d96b821a87efc7e35c222,0xbf5a7f9ea27322c07a50c78a512a9972e5557c34
191,0x20c881827ff95cf49ee74b3f77761bb9b2442f339b45c6381fe4b99dab48609a_289,289,0x8fc93bfcb483155202b712bebab10f4b85d02a6c,0xd19bf5f0b785c6f1f6228c72a8a31c9f383a49c4
192,0x20c881827ff95cf49ee74b3f77761bb9b2442f339b45c6381fe4b99dab48609a_307,307,0x8fc93bfcb483155202b712bebab10f4b85d02a6c,0xd19bf5f0b785c6f1f6228c72a8a31c9f383a49c4
193,0x20f199a39129a871635e9306e0ed2a75d9cda38ce601e2e3213030bec1cbf39d_391,391,0x830bd73e4184cef73443c15111a1df14e495c706,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
194,0x20f199a39129a871635e9306e0ed2a75d9cda38ce601e2e3213030bec1cbf39d_392,392,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
195,0x20f3241270943f0239a76779cf7e5f1b8e0b24f16a025d434238125f551a8b9a_116,116,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,0xbf5a7f9ea27322c07a50c78a512a9972e5557c34
196,0x210e07b3fde1d36c43c1950e41ba66277755bde9623f2b49445b7857ce23dbd1_189,189,0x387a161c6b25aa854100abaed39274e51aaffffd,0x73222225044ce0fc672ff9b6f9730d0a0421382c
197,0x2121281d28b8404464725e273aecaa4f88d9949bf10e1ce6c24afd341dd040ed_183,183,0x830bd73e4184cef73443c15111a1df14e495c706,0x88a83a7736941e78b55dcc29d0b04d0910f103e2
198,0x2121281d28b8404464725e273aecaa4f88d9949bf10e1ce6c24afd341dd040ed_184,184,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
199,0x212bc5a2efdae97089d8d5cd0efd6bd1469483314c09705f336167b35ece1c4f_128,128,0x5382859146010ac16e142b6708f8e178e77f66bc,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0
200,0x21f599db5379190fd2b7e9f23dad9d643f2bf926929f25eddfbd8496b46c98b6_325,325,0x920d5e8a6d314cd59eb5d9faf526fa7b24e127fa,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
201,0x22cf842686333edd6a664afec69ba9a62792d42e87e98cc70b22834e26bf59c5_105,105,0x4680cb63563472cac10236c07d288580d8d7b52a,0x79432fa5a75576e4bca77dd0ce124953f3a22ef0
202,0x22da3d07c5364dee5ea320ee8dfe92437b80e88de08f193d35027bc4fafe2304_305,305,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0xd427d5adfc70eb18a6714086bb6dd74a7b8d02be
203,0x236fa42b9bce8c316b36ca91c430d9e3c393e3b71e7681535fab28e9f02c4dac_31,31,0xb6c5b1a489606028da263eda28063186f96fa921,0xc94bb9a7485954e17f589e572346cd8b7deadbe1
204,0x239a96b4a0f4e62b8f6b22d074e042ad96224157b47df9ce05acee6b04cadc2f_144,144,0x830bd73e4184cef73443c15111a1df14e495c706,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b
205,0x239a96b4a0f4e62b8f6b22d074e042ad96224157b47df9ce05acee6b04cadc2f_145,145,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
206,0x24794c718365a943423003e71bd1f151c37208f908a4cfe2dd51058928e3f457_71,71,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,0x8f6b1e467fbe74d7dd43d59de0558f693c736798
207,0x2479c17e54c9f253229c1adcf844d1da66414ccfe73786853ba52fd917d3898b_84,84,0xa782840225e05867066ba271d7e8246549320e5e,0x41a47ff6026f36773b145f40d7c735b0a633cee9
208,0x24dfb6139956b02069b275e4b35a1d39f1e20ced791785b358135e10eabe80ae_37,37,0x830bd73e4184cef73443c15111a1df14e495c706,0xa345291396612c6dbe5180675405afdb7a38bd95
209,0x24dfb6139956b02069b275e4b35a1d39f1e20ced791785b358135e10eabe80ae_38,38,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
210,0x24ea8f00d6c766801e38a794124815946ccdc01911ebd8086959ddc4a678c112_71,71,0x830bd73e4184cef73443c15111a1df14e495c706,0x020ca66c30bec2c4fe3861a94e4db4a498a35872
211,0x24ea8f00d6c766801e38a794124815946ccdc01911ebd8086959ddc4a678c112_72,72,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
212,0x250d7543a3ebb64b99f4f41a3c0e24475a29e60bd57f1638a797192545e94604_49,49,0x830bd73e4184cef73443c15111a1df14e495c706,0xf8d24586f793fab81248f0b23f47e5b6bc0a6c9a
213,0x250d7543a3ebb64b99f4f41a3c0e24475a29e60bd57f1638a797192545e94604_50,50,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
214,0x250d7543a3ebb64b99f4f41a3c0e24475a29e60bd57f1638a797192545e94604_51,51,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
215,0x254cc2f8bf5a4ce0489bb816850b39da8e8ed0759a80f27d0864115c6e0460b4_349,349,0x830bd73e4184cef73443c15111a1df14e495c706,0x7b5db6d63f4552b15b20dd16279e9892fdd1b541
216,0x254cc2f8bf5a4ce0489bb816850b39da8e8ed0759a80f27d0864115c6e0460b4_350,350,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
217,0x254cc2f8bf5a4ce0489bb816850b39da8e8ed0759a80f27d0864115c6e0460b4_351,351,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
218,0x25aa92d0e004b86d4c62c7e0237e90ae63ded94a4920e43707b3c042cfcbca4b_309,309,0x830bd73e4184cef73443c15111a1df14e495c706,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
219,0x25aa92d0e004b86d4c62c7e0237e90ae63ded94a4920e43707b3c042cfcbca4b_310,310,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
220,0x25aa92d0e004b86d4c62c7e0237e90ae63ded94a4920e43707b3c042cfcbca4b_311,311,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
221,0x26a42a74683e0a5ea37d063f0e1da240f9684b63f9bdb2c43a52e23ced24319f_244,244,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5
222,0x26a42a74683e0a5ea37d063f0e1da240f9684b63f9bdb2c43a52e23ced24319f_302,302,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5
223,0x26b02140f1e8b7eecb593e599553afa8bf63d73a2362a5cf490540f3b40750ac_259,259,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0x90e5aa59a9df2add394df81521dbbed5f3c4a1a3
224,0x272c975a0a2b442deb93cdfc7592059a2851cc6305318d9b010a4699cced6543_184,184,0x830bd73e4184cef73443c15111a1df14e495c706,0x020ca66c30bec2c4fe3861a94e4db4a498a35872
225,0x272c975a0a2b442deb93cdfc7592059a2851cc6305318d9b010a4699cced6543_185,185,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
226,0x2734295acbb64f469a04bce27fb78c13648dfa9e4f2a97608c75c76dc55434cd_276,276,0x830bd73e4184cef73443c15111a1df14e495c706,0xd9b449335ab3efe0b2481f19a2dcdf75fa8b29ca
227,0x2734295acbb64f469a04bce27fb78c13648dfa9e4f2a97608c75c76dc55434cd_277,277,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
228,0x2766fbfc596021fb166f67cff132384ecb8f4a57e4ea65c4cf476caeed6b44c8_216,216,0x830bd73e4184cef73443c15111a1df14e495c706,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f
229,0x2766fbfc596021fb166f67cff132384ecb8f4a57e4ea65c4cf476caeed6b44c8_217,217,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
230,0x27bc69b970ecd0e3a3c1173f78ea8bfa5b499e5e295b1adda8b417fd10b7d70a_23,23,0x830bd73e4184cef73443c15111a1df14e495c706,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a
231,0x27bc69b970ecd0e3a3c1173f78ea8bfa5b499e5e295b1adda8b417fd10b7d70a_24,24,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
232,0x284126d49040368c4a629fe65f28b289a4377eb23a580fb092fe9e4cafa68f78_124,124,0x830bd73e4184cef73443c15111a1df14e495c706,0xa15279215e2adb0d6abc2874f040d0800a1d9b8e
233,0x284126d49040368c4a629fe65f28b289a4377eb23a580fb092fe9e4cafa68f78_125,125,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
234,0x286d948dcfc436aa0e22856de21810f34e699137862ad62a42afcdb8e44b6410_137,137,0x2f2f237d2e655cc0a6f6fef761e5aef13087e71f,0x36a5bc205df1ed65c86301022cfc343a6ce546ff
235,0x286d948dcfc436aa0e22856de21810f34e699137862ad62a42afcdb8e44b6410_348,348,0x2f2f237d2e655cc0a6f6fef761e5aef13087e71f,0x36a5bc205df1ed65c86301022cfc343a6ce546ff
236,0x28c045004af50b0bbb5138ba2d50e0e3c53c9d74650f7bf81f1e2b27c216d6f3_102,102,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0xd5f279ff9eb21c6d40c8f345a66f2751c4eea1fb
237,0x28f9e702569628203bd9394a72bc6f74a8e0b22b492c5bb92e841e30cac887fa_67,67,0x830bd73e4184cef73443c15111a1df14e495c706,0xec7641e298af02c19171451381c570327389b0c2
238,0x28f9e702569628203bd9394a72bc6f74a8e0b22b492c5bb92e841e30cac887fa_68,68,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
239,0x29c0b0822eb1aaac9e08ac6bcf230ade7b69eda797043e3fa8c99bec60faa722_129,129,0x830bd73e4184cef73443c15111a1df14e495c706,0xcda92962a2fb878ac25548861d38420fd42e4676
240,0x29c0b0822eb1aaac9e08ac6bcf230ade7b69eda797043e3fa8c99bec60faa722_130,130,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
241,0x29c0b0822eb1aaac9e08ac6bcf230ade7b69eda797043e3fa8c99bec60faa722_131,131,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
242,0x29cb78e631ea23870a3741b6e3bbade78b7765484193082fd06066f38691b6d2_172,172,0x830bd73e4184cef73443c15111a1df14e495c706,0xb47a70df538b9a3b591bc5d75da66a04c879b291
243,0x29cb78e631ea23870a3741b6e3bbade78b7765484193082fd06066f38691b6d2_173,173,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
244,0x2ab7a0f77baa648ee8d7579c6b59a8b63e71eb4d688eadc930510328e5ac6596_168,168,0x830bd73e4184cef73443c15111a1df14e495c706,0xa4c8d9e4ec5f2831701a81389465498b83f9457d
245,0x2ab7a0f77baa648ee8d7579c6b59a8b63e71eb4d688eadc930510328e5ac6596_169,169,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
246,0x2ad8294215f972e433e2dc40165e0251b72b515b349e07aedb418fa66d8ea9df_104,104,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0x6d40c2da94c6522e361904383c37c605f39b8e73
247,0x2b29ef5ec5af5e0d4a11a0d13033cf6c01046024b2838667694efe86b074a4ca_133,133,0xfcbca52b23db28470eb97680d18e988d8b60b608,0x16d90c5fad600e56c3f4b1522a6075a00c08807d
248,0x2b4bf6d82240308b411ac058d8af7be980e06ee39f946504ee8e28227f88d419_296,296,0x830bd73e4184cef73443c15111a1df14e495c706,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
249,0x2b4bf6d82240308b411ac058d8af7be980e06ee39f946504ee8e28227f88d419_297,297,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
250,0x2b556aeb87d9283d6d885624473f5af3d35a7216be9007278135eeaa35669d09_374,374,0x1e45ed7ade15e25d560018b0ae8799acf7b4443c,0xa903c06bf35286f6d1cdad25396748353979a44c
251,0x2b8694e79c05553d7219d159bbb0ad6015987c81d310b860107fd4656e5bb5d1_230,230,0x6223bc5fd16a19bcfae2281dde47861cfe1023ee,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
252,0x2b8694e79c05553d7219d159bbb0ad6015987c81d310b860107fd4656e5bb5d1_70,70,0x6223bc5fd16a19bcfae2281dde47861cfe1023ee,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
253,0x2bc755f642b50d5055f9df39dba272c1412edce74ea656410cdea9c66d963b65_68,68,0x830bd73e4184cef73443c15111a1df14e495c706,0x3dbdf1a202d21aac3309d91dacfcef84b8873f7a
254,0x2bc755f642b50d5055f9df39dba272c1412edce74ea656410cdea9c66d963b65_69,69,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
255,0x2c0fac01e42f9adbba84211389769ad917bc7feca3404d1d26cf59e1a9dde66e_153,153,0x28e9162fc10bb3a7f98f44e90fa7273698fce360,0x270b157a6bb0290484866383e14c1ef9375c6fe8
256,0x2c0fac01e42f9adbba84211389769ad917bc7feca3404d1d26cf59e1a9dde66e_155,155,0x28e9162fc10bb3a7f98f44e90fa7273698fce360,0x270b157a6bb0290484866383e14c1ef9375c6fe8
257,0x2c1c0cf59019ab1fc0d5564b6ea415ba31a54246f1b0f3f7e7d691f97450c7cb_166,166,0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
258,0x2c1c0cf59019ab1fc0d5564b6ea415ba31a54246f1b0f3f7e7d691f97450c7cb_222,222,0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
259,0x2c6f7957ba7683c673e1664715d34c034518de540a21884a8d49041a4e3c3a88_196,196,0x830bd73e4184cef73443c15111a1df14e495c706,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
