DAO Name,ENS,Voter Address,Voter Choice,Weight,block,Vote Time,Transaction Hash,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Quorum Votes,Proposal Token Holders,Proposal Delegate Holders,Against Delegate Votes,For Delegate Votes,Abstain Delegate Votes,Total Delegate Votes,Against Weighted Votes,For Weighted Votes,Abstain Weighted Votes,Total Weighted Votes,Proposal Date Created,Proposal Date Start,Proposal Date End,Offchain?,Proposal Choices
AaveV2,,0x3117e6b350cb5843ad3e83263bdcefbadcb45d3d,FOR,1000000000000000.0,16090252,1669901267,0x44f6fe73ecf4549398950ea119ea9931ad17e5bdd799be89b5253d3e984cd960,0.001,1000000000000000.0,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x3b4c62df1156bbf7d4840c851c2cfb06180f3450,FOR,1000000000000000.0,16090252,1669901267,0x445c842243789973a51af0acffb23a37951aa9c2ada06a70cf896233947ed88f,0.001,1000000000000000.0,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x142b06c3fe2dae9ca0c20224a3eeadc9c282bd66,FOR,1000000000000000.0,16090252,1669901267,0x07e3bff9093a93f9ff38b6d8af09ca00178e54cd4d301b41acc6232a9d0c4718,0.001,1000000000000000.0,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x2854b5deec425737b6307da8398ecc932f63961d,FOR,1000000000000000.0,16090252,1669901267,0x0aeb7c287d6ef6568c5c5ed86c89d933be9a0b7445dc72fa3d89e02a46f3568d,0.001,1000000000000000.0,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x6b238d58bd9238a65e3a1b59e52722866f026663,FOR,1.0000001180874325e+17,16090261,1669901375,0xe0d33fa6a411bbc3ebe24340ac879190804387e45f08f301fc40612ba82757b8,0.10000001180874324,1.0000001180874325e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,rchain.eth,0xabd8cee5a93265fc7d1f9e45f0169294d01b8802,FOR,2.71e+17,16090302,1669901867,0xb8d9acbb8967574dfe7cd66fff6e7174025844791aac7c259a864ea26f9e2d08,0.271,2.71e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,proumb.eth,0x37f3e839e80b7d0bfa7c1b0f8ec0f7b7f111ece3,FOR,4.01e+17,16090315,1669902023,0xece94c79593960f3b97f8216f8baadfe11725cf01e602b0222f9b4b610cfce20,0.401,4.01e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,vivivi.eth,0xd65ad2583d6b1037445cc78011f39d9daf0d7c5a,FOR,2.1e+17,16090324,1669902131,0x5b106a3d70519b6d4304f5380f37abe91d3ddbeeea9ac7f224af79e07ee93896,0.21,2.1e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x5f9368b8abe2191b9561d7d94b8887a2cc6ebfdc,FOR,1.89766e+17,16090334,1669902263,0x74c9099f54378059f3db631dbe12b0d8366b6dd7587fdbfce27b81aee62664ec,0.189766,1.89766e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,appledeveloper.eth,0x8c155a38df395fc6c913e1eed4463c03055ffbca,FOR,2e+17,16090345,1669902395,0xb83f89ebfadb877dc6570716170605ba88bae0b838a3b1f5c7eca5295c4fb4a0,0.1,1e+17,3,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,matesak.eth,0xc02836da7e0183bac6d08ca1bd9d7fdc2e031634,FOR,2.220777768975862e+18,16090350,1669902455,0x8e449e5426cdfddae6700dc0ad95736615abea3036a6fca118cba184d14895c8,0.22077776897586204,2.2077776897586205e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,lvxuliang.eth,0x8d4fcf8170a20ccc91fab546ee57bd01c930e608,FOR,1.198527096141292e+18,16090373,1669902731,0xc09d8a60081782cafd26d3dd84e7a5eefc98c4fe36865f1a43ca99fa951fceac,1.198527096141292,1.198527096141292e+18,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x1b4e0986d073b44a30fad7fa5e68088579c279cf,FOR,5e+16,16090397,1669903019,0xc5cae4cee6e729b337bd51bf16f930e2c7c65b2c6ad304eeef9ff5867f8b99a9,0.05,5e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,0x22628.eth,0x73dc2c22b36d0921200c6d16a89b4d5625671f6a,FOR,6.680989507245162e+16,16090400,1669903055,0x31639b2c01b79a43b9b1f0452bafda7275b76f31ed345bb0325534a9adadf4a2,0.06680989507245161,6.680989507245162e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x2d7dba7e2afc47908994b9b58bb5e950a18571fd,FOR,9.3e+16,16090404,1669903103,0xc73e27403a78e8ecb80de16fa58d7a4f164157aca7c859151957c0020e3d80bc,0.093,9.3e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,kokosoko.eth,0xc3fb161dfcdecb82c0e6c557a83470a9f3324b22,FOR,1.8060774063786092e+16,16090405,1669903115,0xe1c56435a81612055d1b74787129bc560a9ab29136f55ce9d68ca132e9ea32d8,0.018060774063786093,1.8060774063786092e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,wooos.eth,0x3f170496f84c11668e00c572f391dfc5fbcd1db9,FOR,7.3881e+16,16090406,1669903127,0x93515847ccb46b841df21d9a9775cec5a101743a82d675cb313d71b7cb6af273,0.073881,7.3881e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0xf4dc26387af654ed24199dd26920ebdb9a5f4a74,FOR,5e+16,16090411,1669903187,0x55957d855fa59ea1bdcff8a6e509fbcd5bd358f1847751bdaf44706e6b30f8a9,0.05,5e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,panxinyang.eth,0x755ce8e109e59c2b926c1342054a86267a2481ed,FOR,1043268389253872.0,16090436,1669903487,0x3d7f414558acf3ee243ad7c00a1f3a2fd89d6f91b56d72b49cc94d9eaa7a8538,0.001043268389253872,1043268389253872.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,121266.eth,0x087eae3a20901197f68bab6fad5966254c8dd52e,FOR,1.0035879936255482e+17,16090442,1669903559,0x262dad8d434025126aeabf7e7e9c094c1f0483b197e624a69da80f851eb26d6d,0.1003587993625548,1.0035879936255482e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,ancientking.eth,0xfde51cec1f2855994fc018f0ecc4f284229231ab,FOR,2.5723158163166957e+17,16090444,1669903583,0x76f0553905566359ddc22f6b6c734f4c786f00f715648d6e81174bd73552ff45,0.2572315816316696,2.5723158163166957e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x99ba59c639442b3844ded96b6e2a17088b43dbb4,FOR,4.146e+17,16090448,1669903631,0xe7ea2f875bd28e7a842b18bd3914f212385b2e29a903a92a7bec8a71bf4df09d,0.4146,4.146e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
