id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
18920,17574866634972899,645,638,10,1634768874,13457240
18921,17586488782645118,643,636,10,1634853044,13463512
18922,17596797920755437,644,636,10,1634940895,13470034
18923,17579701773455592,646,638,10,1635021227,13476004
18924,17587734511966652,649,641,10,1635076124,13480005
18925,17586795260007109,648,642,10,1635171875,13487121
18926,17666796713779945,651,643,10,1635279381,13495056
18927,17729118299213906,651,643,10,1635371873,13501899
18928,17775105769074684,651,643,10,1635459027,13508306
18929,17776182807185309,652,644,10,1635543658,13514544
18930,17782236293106712,654,646,10,1635620223,13520187
18931,17787083857262434,655,648,10,1635724748,13527856
18932,17747599586104237,652,646,10,1635795820,13533098
18933,17754483966925591,653,646,10,1635876084,13539006
18934,17807744349927349,653,646,10,1635966113,13545650
18935,17821424619758535,651,645,10,1636066520,13552974
18936,17769122429903282,651,643,10,1636144643,13558781
18937,17770069239371398,653,645,11,1636236172,13565524
18938,17771140420318065,653,645,11,1636328684,13572426
18939,17822669250752262,652,644,11,1636405162,13578017
18940,17764633626096965,650,643,11,1636475901,13583250
18941,17768075453025398,650,641,11,1636561702,13589538
18942,17806701030316883,649,641,11,1636602835,13592679
18943,17788839558601816,647,640,11,1636751138,13603608
18944,17793042793331053,647,639,11,1636817938,13608519
18945,17637330531454131,642,634,11,1636922008,13616139
18946,17637900701689286,644,635,11,1637013239,13622785
18947,18593619679183897,644,636,11,1637096537,13628862
18948,18903172582858885,648,638,11,1637193314,13636001
18949,19653263602260530,651,641,11,1637258964,13640854
18950,19903579576274722,654,645,11,1637362821,13648327
18951,20113955965089398,655,646,11,1637435394,13653667
18952,20372135087269507,654,645,11,1637507807,13658917
18953,20563741302803280,651,643,11,1637623351,13667401
18954,20463616936639686,652,644,11,1637688369,13672158
18955,20437809936514686,653,644,11,1637786847,13679405
18956,20022184738175911,652,643,11,1637861967,13684856
18957,20042116053660128,653,644,11,1637914407,13688633
18958,20124589200653715,655,646,11,1638035324,13697472
18959,20125839200653715,655,646,11,1638068271,13699853
18960,20408938587549316,655,646,11,1638213100,13710325
18961,20438339946434569,656,645,11,1638314826,13717709
18962,20439489041481394,657,646,11,1638324155,13718362
18963,20402887848428630,657,646,11,1638467736,13728762
18964,20444586018505117,658,647,11,1638514605,13732138
18965,20429379198440116,656,646,11,1638639152,13741141
18966,20421285899292353,654,645,11,1638748618,13749008
18967,20480509725018671,654,645,11,1638803743,13753039
18968,20495324548779183,654,644,11,1638892505,13759422
18969,20497700489447461,654,644,11,1638949434,13763581
18970,20505212510128147,654,644,11,1639050197,13770846
18971,20487781187475050,652,643,11,1639140565,13777506
18972,20412877648045073,651,643,12,1639249638,13785658
18973,20415896348814518,650,641,12,1639345688,13792899
18974,20416515812556547,651,642,12,1639435048,13799632
18975,20460606631567646,651,642,12,1639496972,13804204
18976,20457417185637086,650,642,12,1639561249,13808953
18977,20501545626685575,652,643,12,1639695748,13819010
18978,20481724297410167,651,642,12,1639744566,13822660
18979,20535632988544969,651,642,12,1639870777,13832147
18980,20770673905095245,651,641,12,1639943015,13837550
18981,20772304353593270,651,642,12,1639976820,13840084
18982,20790952540889081,652,642,12,1640130845,13851653
18983,20728939994454594,650,642,12,1640196041,13856476
18985,20799052053803073,652,643,12,1640362995,13868952
18986,20813923659679831,654,645,12,1640463770,13876461
18987,20835666657840217,655,646,12,1640542849,13882371
18988,20841032909976575,656,646,12,1640614945,13887815
18989,17946987392851361,655,646,12,1640723608,13895904
18990,17965737527715717,656,646,12,1640770306,13899404
18991,17965737527715717,657,647,12,1640894226,13908691
18992,17967724181112413,658,648,12,1640984142,13915359
18993,15317164751028894,657,647,12,1641080399,13922577
18994,15315733496814421,656,646,12,1641126358,13925953
18995,15318293523599105,657,647,12,1641253972,13935603
18996,15506324826716764,659,649,12,1641337552,13941866
18997,15563457603167603,657,647,12,1641426636,13948542
18998,17795095551574175,658,648,12,1641465228,13951327
18999,17816461496608400,657,647,12,1641590656,13960732
19000,17818054428316738,656,646,12,1641684490,13967778
19001,17770554401382763,655,645,12,1641721503,13970609
19003,17905544011656533,654,644,12,1641938621,13986832
19004,17907832177613796,655,645,12,1641989949,13990657
19005,17908154312383149,655,645,12,1642037418,13994219
19006,17919137220972709,656,645,12,1642188836,14005509
19007,17917245091563779,657,648,12,1642264864,14011156
19008,17922916228471517,657,647,12,1642346529,14017325
19009,17934356356233535,658,648,12,1642449908,14025103
19010,17939932051597372,659,647,12,1642483513,14027640
19011,17940929374231865,659,648,12,1642632527,14038782
19012,17956168112611754,659,648,12,1642694800,14043426
19013,17928111274631851,657,647,12,1642760097,14048346
19014,18383152694995978,657,646,12,1642829334,14053533
19015,18412420841154037,656,645,12,1642962198,14063516
19016,18494854512516355,657,646,12,1643012994,14067280
19017,18530067737262948,656,645,12,1643152221,14077671
19018,18531902928577304,656,645,12,1643199569,14081195
19019,18549791779046464,655,644,12,1643320876,14090274
19021,18550571299268214,655,644,12,1643475432,14101862
19022,18560017427128227,657,645,12,1643577132,14109537
19023,18566196385444625,657,646,12,1643626143,14113192
19024,18566550236762026,657,646,12,1643690993,14118097
19025,18384606986751231,657,647,12,1643813495,14127262
19026,18420615909715875,657,646,12,1643887477,14132719
19027,18433667169436040,657,646,12,1644005184,14141610
19028,18436501157628844,659,647,12,1644088787,14147840
19029,18474984570567009,659,648,12,1644180518,14154755
19030,18473714360240062,658,648,12,1644222575,14157889
19031,18415176414131730,660,648,12,1644319604,14165154
19032,18404120089466303,657,647,12,1644428363,14173268
19033,18409214212620215,656,646,12,1644525538,14180508
19034,18414725042900538,657,645,12,1644610855,14186885
19035,18419455312900470,657,646,12,1644668608,14191226
19036,18423330954906058,656,645,12,1644749814,14197389
19037,19727933805870547,656,645,12,1644882570,14207294
19038,19874891577120574,655,644,12,1644942418,14211762
19039,19880441922615937,656,645,12,1645055930,14220260
19040,20553968218245415,655,644,12,1645129050,14225732
19041,20639306442121286,657,646,12,1645226028,14232945
