txnHash,delegateChange,delegateVotingPowerChange,transfer
0xc9c546161b433a797885cae9ff0df577fbba2d01dc89b7d31222bad9b0962f8f,[],"[{'Unnamed: 0': 230, 'id': '1653386661-385', 'txnHash': '0xc9c546161b433a797885cae9ff0df577fbba2d01dc89b7d31222bad9b0962f8f', 'blockTimestamp': 1653386661, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '1372146612101574641760', 'previousBalance': '117907202449106046022', 'blockNumber': 14835145}]","[{'txnHash': '0xc9c546161b433a797885cae9ff0df577fbba2d01dc89b7d31222bad9b0962f8f', 'from': '0x4a9b7eDD67f58654a2c33B587f98c5709AC7d482', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '387330269309623445197'}]"
0xbc15ed1318fd9f99fdabf5819ca5c7abd80d984274c57b9d562fd3d57bd892f4,[],"[{'Unnamed: 0': 231, 'id': '1653407788-154', 'txnHash': '0xbc15ed1318fd9f99fdabf5819ca5c7abd80d984274c57b9d562fd3d57bd892f4', 'blockTimestamp': 1653407788, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '317696977547859360526377162', 'previousBalance': '317896977547859360526377162', 'blockNumber': 14836642}]","[{'txnHash': '0xbc15ed1318fd9f99fdabf5819ca5c7abd80d984274c57b9d562fd3d57bd892f4', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185', 'value': '200000000000000000000000'}]"
0x83694a2edaf9491c964395381b411a61aab8208d0f995f7929d568498b9f833e,[],"[{'Unnamed: 0': 232, 'id': '1653523320-672', 'txnHash': '0x83694a2edaf9491c964395381b411a61aab8208d0f995f7929d568498b9f833e', 'blockTimestamp': 1653523320, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '317869392535220784457384823', 'previousBalance': '317696977547859360526377162', 'blockNumber': 14844813}]","[{'txnHash': '0x83694a2edaf9491c964395381b411a61aab8208d0f995f7929d568498b9f833e', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '334001859494006728365982'}]"
0xe4ed6fb6fb9df6a89d8eb7cfd7733736a0dc057c9032ea868a8b56038f5a50bb,[],"[{'Unnamed: 0': 233, 'id': '1653822473-144', 'txnHash': '0xe4ed6fb6fb9df6a89d8eb7cfd7733736a0dc057c9032ea868a8b56038f5a50bb', 'blockTimestamp': 1653822473, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '5858584773130301928952397', 'previousBalance': '5851686272721596417097873', 'blockNumber': 14866117}, {'Unnamed: 0': 234, 'id': '1653822473-146', 'txnHash': '0xe4ed6fb6fb9df6a89d8eb7cfd7733736a0dc057c9032ea868a8b56038f5a50bb', 'blockTimestamp': 1653822473, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '5894894446342257627439320', 'previousBalance': '5858584773130301928952397', 'blockNumber': 14866117}]","[{'txnHash': '0xe4ed6fb6fb9df6a89d8eb7cfd7733736a0dc057c9032ea868a8b56038f5a50bb', 'from': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'to': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'value': '6898500408705511854524'}, {'txnHash': '0xe4ed6fb6fb9df6a89d8eb7cfd7733736a0dc057c9032ea868a8b56038f5a50bb', 'from': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'to': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'value': '6898500408705511854524'}]"
0xaf0f194db135a9dcc9527483a4ea91de65fdf2ef53a58a2a60ecbb675febe0d3,[],"[{'Unnamed: 0': 235, 'id': '1653895040-367', 'txnHash': '0xaf0f194db135a9dcc9527483a4ea91de65fdf2ef53a58a2a60ecbb675febe0d3', 'blockTimestamp': 1653895040, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '2001372146612101574641760', 'previousBalance': '1372146612101574641760', 'blockNumber': 14871255}]","[{'txnHash': '0xaf0f194db135a9dcc9527483a4ea91de65fdf2ef53a58a2a60ecbb675febe0d3', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '2000000000000000000000000'}]"
0x3b96c4acb89a62f27949e94a383b67756ef7ebd62cbf4f50965639c8a119b6da,[],"[{'Unnamed: 0': 236, 'id': '1653895175-1504', 'txnHash': '0x3b96c4acb89a62f27949e94a383b67756ef7ebd62cbf4f50965639c8a119b6da', 'blockTimestamp': 1653895175, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '1001372146612101574641760', 'previousBalance': '2001372146612101574641760', 'blockNumber': 14871262}]","[{'txnHash': '0x3b96c4acb89a62f27949e94a383b67756ef7ebd62cbf4f50965639c8a119b6da', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0xD13F8C25CceD32cdfA79EB5eD654Ce3e484dCAF5', 'value': '1000000000000000000000000'}]"
0xbb0062af18ae5d8912c9ea1bcbac3450fcfbe730d4fb0eeae92be2f8f74ec240,[],"[{'Unnamed: 0': 237, 'id': '1653908008-64', 'txnHash': '0xbb0062af18ae5d8912c9ea1bcbac3450fcfbe730d4fb0eeae92be2f8f74ec240', 'blockTimestamp': 1653908008, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '3894894446342257627439320', 'previousBalance': '5894894446342257627439320', 'blockNumber': 14872148}]","[{'txnHash': '0xbb0062af18ae5d8912c9ea1bcbac3450fcfbe730d4fb0eeae92be2f8f74ec240', 'from': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'to': '0xCC3e1c417B80584c36F9F0FFD4f0c49FB760000A', 'value': '2000000000000000000000000'}]"
0x3e86f66bfe58cbbd678d3eb6d93f7e57a3d2aa8c3db91b6383e6a7c86b5360a9,[],"[{'Unnamed: 0': 238, 'id': '1654128179-397', 'txnHash': '0x3e86f66bfe58cbbd678d3eb6d93f7e57a3d2aa8c3db91b6383e6a7c86b5360a9', 'blockTimestamp': 1654128179, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '318006251517060609361268906', 'previousBalance': '317869392535220784457384823', 'blockNumber': 14887803}]","[{'txnHash': '0x3e86f66bfe58cbbd678d3eb6d93f7e57a3d2aa8c3db91b6383e6a7c86b5360a9', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '32329942207470787302616'}]"
0xbd84f08e7924b5486ac75c554981fcf33d1ce0079a9d1578612843fd084ce9db,[],"[{'Unnamed: 0': 239, 'id': '1654193516-118', 'txnHash': '0xbd84f08e7924b5486ac75c554981fcf33d1ce0079a9d1578612843fd084ce9db', 'blockTimestamp': 1654193516, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '700000006612101574641760', 'previousBalance': '1001372146612101574641760', 'blockNumber': 14892408}]","[{'txnHash': '0xbd84f08e7924b5486ac75c554981fcf33d1ce0079a9d1578612843fd084ce9db', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x48fF31bBbD8Ab553Ebe7cBD84e1eA3dBa8f54957', 'value': '301372140000000000000000'}]"
0x3188f30f3e0a5967e60303b09edb2f2d37a905fae9e9fc666abc3db05e0ad7fa,[],"[{'Unnamed: 0': 240, 'id': '1654257645-533', 'txnHash': '0x3188f30f3e0a5967e60303b09edb2f2d37a905fae9e9fc666abc3db05e0ad7fa', 'blockTimestamp': 1654257645, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '704240376964032374403261', 'previousBalance': '700000006612101574641760', 'blockNumber': 14896999}]","[{'txnHash': '0x3188f30f3e0a5967e60303b09edb2f2d37a905fae9e9fc666abc3db05e0ad7fa', 'from': '0xE55843a90672f7d8218285e51EE8fF8E233F35d5', 'to': '0x633120100e108F03aCe79d6C78Aac9a56db1be0F', 'value': '1017680498527320357336'}]"
0x2c8984211f6aef8fb9e815abd4c4ec524a39f3b67a78e4ad8eddcffdca45665d,[],"[{'Unnamed: 0': 241, 'id': '1654263574-149', 'txnHash': '0x2c8984211f6aef8fb9e815abd4c4ec524a39f3b67a78e4ad8eddcffdca45665d', 'blockTimestamp': 1654263574, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '317106251517060609361268906', 'previousBalance': '318006251517060609361268906', 'blockNumber': 14897425}]","[{'txnHash': '0x2c8984211f6aef8fb9e815abd4c4ec524a39f3b67a78e4ad8eddcffdca45665d', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xEa51Ccb352Aea7641fF4D88536F0F06Fd052EF8f', 'value': '900000000000000000000000'}]"
0x0a01cf2d8f63256bcb40450d1c6599f46bf6e44845bb5ef7c7bff5e59b43e705,[],"[{'Unnamed: 0': 242, 'id': '1654513698-185', 'txnHash': '0x0a01cf2d8f63256bcb40450d1c6599f46bf6e44845bb5ef7c7bff5e59b43e705', 'blockTimestamp': 1654513698, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '3895738850800790533081988', 'previousBalance': '3894894446342257627439320', 'blockNumber': 14914635}]","[{'txnHash': '0x0a01cf2d8f63256bcb40450d1c6599f46bf6e44845bb5ef7c7bff5e59b43e705', 'from': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'to': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'value': '844404458532905642668'}]"
0x6a87a0f2323752ae617329472dd075f01621b45ddfe227443c9b9a7c7b0f9a85,[],"[{'Unnamed: 0': 243, 'id': '1654699475-340', 'txnHash': '0x6a87a0f2323752ae617329472dd075f01621b45ddfe227443c9b9a7c7b0f9a85', 'blockTimestamp': 1654699475, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '400000006964032374403261', 'previousBalance': '704240376964032374403261', 'blockNumber': 14927258}]","[{'txnHash': '0x6a87a0f2323752ae617329472dd075f01621b45ddfe227443c9b9a7c7b0f9a85', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x48fF31bBbD8Ab553Ebe7cBD84e1eA3dBa8f54957', 'value': '304240370000000000000000'}]"
0x11d275f92f23f08e336f882dd9520ffee659ab513f25c5d9656ec1c168ac890d,[],"[{'Unnamed: 0': 244, 'id': '1654732964-305', 'txnHash': '0x11d275f92f23f08e336f882dd9520ffee659ab513f25c5d9656ec1c168ac890d', 'blockTimestamp': 1654732964, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '317317660148260193789809733', 'previousBalance': '317106251517060609361268906', 'blockNumber': 14929574}]","[{'txnHash': '0x11d275f92f23f08e336f882dd9520ffee659ab513f25c5d9656ec1c168ac890d', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '31877104626068647101757'}]"
0x8ee6ab490ea56f10d58bc39efa5d72122c8a28f5ed44e0bd51c481ca1fc7a862,[],"[{'Unnamed: 0': 245, 'id': '1655027840-107', 'txnHash': '0x8ee6ab490ea56f10d58bc39efa5d72122c8a28f5ed44e0bd51c481ca1fc7a862', 'blockTimestamp': 1655027840, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '406857994412961129238175', 'previousBalance': '400000006964032374403261', 'blockNumber': 14949525}]","[{'txnHash': '0x8ee6ab490ea56f10d58bc39efa5d72122c8a28f5ed44e0bd51c481ca1fc7a862', 'from': '0xE55843a90672f7d8218285e51EE8fF8E233F35d5', 'to': '0x633120100e108F03aCe79d6C78Aac9a56db1be0F', 'value': '1152120101559857314621'}]"
0x5d32f07c1dd23ee07804181db03e74cb4820221f4f16a6f0bfbccbec66882c0b,[],"[{'Unnamed: 0': 246, 'id': '1655337770-321', 'txnHash': '0x5d32f07c1dd23ee07804181db03e74cb4820221f4f16a6f0bfbccbec66882c0b', 'blockTimestamp': 1655337770, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '317624994911587737626886084', 'previousBalance': '317317660148260193789809733', 'blockNumber': 14970311}]","[{'txnHash': '0x5d32f07c1dd23ee07804181db03e74cb4820221f4f16a6f0bfbccbec66882c0b', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '24669274084670947561771'}]"
0x0d1383be6e6327a425e28c1b37e6b135933b832203b1e9076ede3f3dfb2ffc78,[],"[{'Unnamed: 0': 247, 'id': '1655711829-315', 'txnHash': '0x0d1383be6e6327a425e28c1b37e6b135933b832203b1e9076ede3f3dfb2ffc78', 'blockTimestamp': 1655711829, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '412630385608965594361979', 'previousBalance': '406857994412961129238175', 'blockNumber': 14995435}]","[{'txnHash': '0x0d1383be6e6327a425e28c1b37e6b135933b832203b1e9076ede3f3dfb2ffc78', 'from': '0xE55843a90672f7d8218285e51EE8fF8E233F35d5', 'to': '0x633120100e108F03aCe79d6C78Aac9a56db1be0F', 'value': '777282580413202111571'}]"
0x0c67a7c1534289aafbcadae5a10082669d8e1fb3faa005848e8d0c75270d8931,[],"[{'Unnamed: 0': 248, 'id': '1655711954-396', 'txnHash': '0x0c67a7c1534289aafbcadae5a10082669d8e1fb3faa005848e8d0c75270d8931', 'blockTimestamp': 1655711954, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '412959802202080137149078', 'previousBalance': '412630385608965594361979', 'blockNumber': 14995438}]","[{'txnHash': '0x0c67a7c1534289aafbcadae5a10082669d8e1fb3faa005848e8d0c75270d8931', 'from': '0xC5B3B2537499e3943C9A359886193F3F89EdDc6a', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '1112920548441777105990'}]"
0x6b55a472325dea8415e429fd5e3b4d2dd6cfbdbf253295fd5bc85ee13c31a513,[],"[{'Unnamed: 0': 249, 'id': '1655942566-517', 'txnHash': '0x6b55a472325dea8415e429fd5e3b4d2dd6cfbdbf253295fd5bc85ee13c31a513', 'blockTimestamp': 1655942566, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '317929967504840250712259844', 'previousBalance': '317624994911587737626886084', 'blockNumber': 15010216}]","[{'txnHash': '0x6b55a472325dea8415e429fd5e3b4d2dd6cfbdbf253295fd5bc85ee13c31a513', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '27370396185633490709074'}]"
0x05799c1b2683b61b71f2dd0bac3d90310cbd247a10d9692dde3ac286ca323145,[],"[{'Unnamed: 0': 250, 'id': '1656144477-144', 'txnHash': '0x05799c1b2683b61b71f2dd0bac3d90310cbd247a10d9692dde3ac286ca323145', 'blockTimestamp': 1656144477, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '415122429718888602763857', 'previousBalance': '412959802202080137149078', 'blockNumber': 15022731}]","[{'txnHash': '0x05799c1b2683b61b71f2dd0bac3d90310cbd247a10d9692dde3ac286ca323145', 'from': '0xE55843a90672f7d8218285e51EE8fF8E233F35d5', 'to': '0x633120100e108F03aCe79d6C78Aac9a56db1be0F', 'value': '382700310043983027000'}]"
0xd529f2b66824c94838a70f4cee38f36cb4fb0d4401dc1d3324114e9a4b1c776a,[],"[{'Unnamed: 0': 251, 'id': '1656144477-435', 'txnHash': '0xd529f2b66824c94838a70f4cee38f36cb4fb0d4401dc1d3324114e9a4b1c776a', 'blockTimestamp': 1656144477, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '415131068034941997341514', 'previousBalance': '415122429718888602763857', 'blockNumber': 15022731}]","[{'txnHash': '0xd529f2b66824c94838a70f4cee38f36cb4fb0d4401dc1d3324114e9a4b1c776a', 'from': '0xC5B3B2537499e3943C9A359886193F3F89EdDc6a', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '815183365361668990998'}]"
0xfda745571d3bb43dd7ad67e9372b4634a303499cd904afdf1ef74599b2951b4a,[],"[{'Unnamed: 0': 252, 'id': '1656488615-160', 'txnHash': '0xfda745571d3bb43dd7ad67e9372b4634a303499cd904afdf1ef74599b2951b4a', 'blockTimestamp': 1656488615, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '8439776352914776665332960', 'previousBalance': '3895738850800790533081988', 'blockNumber': 15043948}]","[{'txnHash': '0xfda745571d3bb43dd7ad67e9372b4634a303499cd904afdf1ef74599b2951b4a', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x617c34A9B6F080a0f25988DB6C903a8348D41081', 'value': '4544037502113986132250972'}]"
0xbee205216298b6e42c38076adce88f9c158b267542cfd1a86fb2dd28a9678137,[],"[{'Unnamed: 0': 253, 'id': '1656488615-163', 'txnHash': '0xbee205216298b6e42c38076adce88f9c158b267542cfd1a86fb2dd28a9678137', 'blockTimestamp': 1656488615, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '6678705076579583024203246', 'previousBalance': '8439776352914776665332960', 'blockNumber': 15043948}]","[{'txnHash': '0xbee205216298b6e42c38076adce88f9c158b267542cfd1a86fb2dd28a9678137', 'from': '0x617c34A9B6F080a0f25988DB6C903a8348D41081', 'to': '0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5', 'value': '1761071276335193641129714'}]"
0x9540b48b93c2107daa7fb807cb937d712e277c0fab418ef78e35b624861c6d8c,[],"[{'Unnamed: 0': 254, 'id': '1656547344-374', 'txnHash': '0x9540b48b93c2107daa7fb807cb937d712e277c0fab418ef78e35b624861c6d8c', 'blockTimestamp': 1656547344, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '318160094951603761202962009', 'previousBalance': '317929967504840250712259844', 'blockNumber': 15047608}]","[{'txnHash': '0x9540b48b93c2107daa7fb807cb937d712e277c0fab418ef78e35b624861c6d8c', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '29231922220875073085712'}]"
0x1ff62d78d4e9ef51a490b67e1aa659ee802c91f822ebde0f878cf11c27989cbb,[],"[{'Unnamed: 0': 255, 'id': '1656662001-241', 'txnHash': '0x1ff62d78d4e9ef51a490b67e1aa659ee802c91f822ebde0f878cf11c27989cbb', 'blockTimestamp': 1656662001, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '8593452772334698870643293', 'previousBalance': '6678705076579583024203246', 'blockNumber': 15055388}]","[{'txnHash': '0x1ff62d78d4e9ef51a490b67e1aa659ee802c91f822ebde0f878cf11c27989cbb', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'value': '1914747695755115846440047'}]"
0x5ea4c112a20b5bb2ec26de3632295579f2dc621af021370f3afe1bc3da466b14,[],"[{'Unnamed: 0': 256, 'id': '1657152148-253', 'txnHash': '0x5ea4c112a20b5bb2ec26de3632295579f2dc621af021370f3afe1bc3da466b14', 'blockTimestamp': 1657152148, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '318359259884843328423659802', 'previousBalance': '318160094951603761202962009', 'blockNumber': 15092113}]","[{'txnHash': '0x5ea4c112a20b5bb2ec26de3632295579f2dc621af021370f3afe1bc3da466b14', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '25162387874052007712975'}]"
0xc7b0b20c71cfd13039a2c27f11aa51fc2446e1098fb88517156be71f4f3d7043,[],"[{'Unnamed: 0': 257, 'id': '1657388212-205', 'txnHash': '0xc7b0b20c71cfd13039a2c27f11aa51fc2446e1098fb88517156be71f4f3d7043', 'blockTimestamp': 1657388212, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '423383637219755729363946', 'previousBalance': '415131068034941997341514', 'blockNumber': 15109785}]","[{'txnHash': '0xc7b0b20c71cfd13039a2c27f11aa51fc2446e1098fb88517156be71f4f3d7043', 'from': '0xE55843a90672f7d8218285e51EE8fF8E233F35d5', 'to': '0x633120100e108F03aCe79d6C78Aac9a56db1be0F', 'value': '991548501998004148582'}]"
0xe7095dcc01289113594a80fb490e18c4218c9b085abc129763047f1127358528,[],"[{'Unnamed: 0': 258, 'id': '1657615294-310', 'txnHash': '0xe7095dcc01289113594a80fb490e18c4218c9b085abc129763047f1127358528', 'blockTimestamp': 1657615294, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '2423383637219755729363946', 'previousBalance': '423383637219755729363946', 'blockNumber': 15126833}]","[{'txnHash': '0xe7095dcc01289113594a80fb490e18c4218c9b085abc129763047f1127358528', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '2000000000000000000000000'}]"
0x865464723fc070d8685f1a6540370998904397e19cda7f0cc10f1b37290e1114,[],"[{'Unnamed: 0': 259, 'id': '1657615432-175', 'txnHash': '0x865464723fc070d8685f1a6540370998904397e19cda7f0cc10f1b37290e1114', 'blockTimestamp': 1657615432, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '23383637219755729363946', 'previousBalance': '2423383637219755729363946', 'blockNumber': 15126840}, {'Unnamed: 0': 260, 'id': '1657615432-176', 'txnHash': '0x865464723fc070d8685f1a6540370998904397e19cda7f0cc10f1b37290e1114', 'blockTimestamp': 1657615432, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '2400137230833425381367630', 'previousBalance': '137230833425381367630', 'blockNumber': 15126840}]","[{'txnHash': '0x865464723fc070d8685f1a6540370998904397e19cda7f0cc10f1b37290e1114', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '2400000000000000000000000'}, {'txnHash': '0x865464723fc070d8685f1a6540370998904397e19cda7f0cc10f1b37290e1114', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '2400000000000000000000000'}]"
0x037204a333d7bf9b8424120f5da2e22ca174c275aa75f66064053680af052dba,[],"[{'Unnamed: 0': 261, 'id': '1657615757-283', 'txnHash': '0x037204a333d7bf9b8424120f5da2e22ca174c275aa75f66064053680af052dba', 'blockTimestamp': 1657615757, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '137230833425381367630', 'previousBalance': '2400137230833425381367630', 'blockNumber': 15126866}]","[{'txnHash': '0x037204a333d7bf9b8424120f5da2e22ca174c275aa75f66064053680af052dba', 'from': '0x425712a974D4f2802309e0E68d001756363c1C55', 'to': '0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5', 'value': '2400000000000000000000000'}]"
0x2321aba3d409a5f2601cfd5953d785ef098d2c2c8276dfe018a89dfe2fc0020b,[],"[{'Unnamed: 0': 262, 'id': '1657616074-438', 'txnHash': '0x2321aba3d409a5f2601cfd5953d785ef098d2c2c8276dfe018a89dfe2fc0020b', 'blockTimestamp': 1657616074, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '318309259884843328423659802', 'previousBalance': '318359259884843328423659802', 'blockNumber': 15126891}]","[{'txnHash': '0x2321aba3d409a5f2601cfd5953d785ef098d2c2c8276dfe018a89dfe2fc0020b', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185', 'value': '50000000000000000000000'}]"
0xc3c405b72ed9f3fb543957776dc8e681ed75235388d7a552d4c8c5111993ad34,[],"[{'Unnamed: 0': 263, 'id': '1657756985-421', 'txnHash': '0xc3c405b72ed9f3fb543957776dc8e681ed75235388d7a552d4c8c5111993ad34', 'blockTimestamp': 1657756985, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '318660603555542779950088869', 'previousBalance': '318309259884843328423659802', 'blockNumber': 15137401}]","[{'txnHash': '0xc3c405b72ed9f3fb543957776dc8e681ed75235388d7a552d4c8c5111993ad34', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '24601327124697949821827'}]"
0xd08ce9e63715a6642855243de91b09dced1a217cf2537322329867ccff74443d,[],"[{'Unnamed: 0': 264, 'id': '1657792695-333', 'txnHash': '0xd08ce9e63715a6642855243de91b09dced1a217cf2537322329867ccff74443d', 'blockTimestamp': 1657792695, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '9191020631289544126858412', 'previousBalance': '8593452772334698870643293', 'blockNumber': 15140087}]","[{'txnHash': '0xd08ce9e63715a6642855243de91b09dced1a217cf2537322329867ccff74443d', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'value': '597567858954845256215119'}]"
0x28853aba4a19942e777b925e911c122e0af64b8bdbc8a2c95f5b95975a56370b,[],"[{'Unnamed: 0': 265, 'id': '1657792947-65', 'txnHash': '0x28853aba4a19942e777b925e911c122e0af64b8bdbc8a2c95f5b95975a56370b', 'blockTimestamp': 1657792947, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '8191020631289544126858412', 'previousBalance': '9191020631289544126858412', 'blockNumber': 15140109}]","[{'txnHash': '0x28853aba4a19942e777b925e911c122e0af64b8bdbc8a2c95f5b95975a56370b', 'from': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'to': '0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5', 'value': '1000000000000000000000000'}]"
0xa704bfcf69095a861240a1168dc017480817662431d596fb8c0bf884be134538,[],"[{'Unnamed: 0': 266, 'id': '1657955036-414', 'txnHash': '0xa704bfcf69095a861240a1168dc017480817662431d596fb8c0bf884be134538', 'blockTimestamp': 1657955036, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '23395331215385602247658', 'previousBalance': '23383637219755729363946', 'blockNumber': 15152263}]","[{'txnHash': '0xa704bfcf69095a861240a1168dc017480817662431d596fb8c0bf884be134538', 'from': '0x4a9b7eDD67f58654a2c33B587f98c5709AC7d482', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '333891079310004862002'}]"
0x0b996886ccfc447369d24a1d7c6ce4874a6fd9b7a481165291544c70c813f320,[],"[{'Unnamed: 0': 267, 'id': '1658361803-353', 'txnHash': '0x0b996886ccfc447369d24a1d7c6ce4874a6fd9b7a481165291544c70c813f320', 'blockTimestamp': 1658361803, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '319012758008750277791276180', 'previousBalance': '318660603555542779950088869', 'blockNumber': 15182626}]","[{'txnHash': '0x0b996886ccfc447369d24a1d7c6ce4874a6fd9b7a481165291544c70c813f320', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '26431421701574749177531'}]"
