Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
FOR,0.0,,11907014.0,1613999274.0,0xcbbeb77d02e2a7507f165802c9485afb908a4339d8a89ef04516b97922f3c367,0xff3c0aff23fa53ddb807674bf3910001a054c0aa,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
FOR,0.0,,12044432.0,1615828339.0,0xe13dce5494943f19b139b2429d4098743e1fdefd2a3f3e894aa4487a9a5e603d,0x0e16f564f344d75d832234f7256e84bbaa9b11f1,4,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2458,59,0,19,0,19,0,6333262966279602559864993,0,6333262966279602559864993,1615628706,1615628739,1615858817,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,9.999858e+25,0.0
FOR,0.0,,12039981.0,1615768043.0,0x0ed9f2ac920f7c4136225bd437a4b3490e2df3a5ae16354745a5ab2bb731bd78,0x1137b52ad2398e0a6106f329ca7c57dead39778d,4,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2458,59,0,19,0,19,0,6333262966279602559864993,0,6333262966279602559864993,1615628706,1615628739,1615858817,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,9.999858e+25,0.0
FOR,5e+21,,12044672.0,1615831151.0,0x81033bfdb8dd28b3aea4abe556839c01428a5e6139f034cd7cc094722675ddac,0x202d0b551f0e137efb419e70e1776b6d578bdbf3,4,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2458,59,0,19,0,19,0,6333262966279602559864993,0,6333262966279602559864993,1615628706,1615628739,1615858817,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,9.999858e+25,5.000071001008214e-05
FOR,2.9524707371705603e+24,,12036587.0,1615723769.0,0xf591740c535f15f679b5f325b9b168b50d61fbe5032ca3aa2b01847dd073207f,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,4,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2458,59,0,19,0,19,0,6333262966279602559864993,0,6333262966279602559864993,1615628706,1615628739,1615858817,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,9.999858e+25,0.029525126628503727
FOR,2.9022621495768974e+23,,12038704.0,1615751679.0,0xda59c0b6245b7451503221347046cc01153a10652ee6e96a62b85059d71025b8,0x41552dd6cb63b225ff252d0368b549d0adf61038,4,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2458,59,0,19,0,19,0,6333262966279602559864993,0,6333262966279602559864993,1615628706,1615628739,1615858817,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,9.999858e+25,0.0029023033622846417
FOR,0.0,,12030795.0,1615646219.0,0x7c985649a57e3128ae38febfaee4f9d3add84595fb8cf4cf08e198be9c1d48ee,0x4cfa2cb4f1e9c33cecda8796ef4b65b6a5fbc353,4,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2458,59,0,19,0,19,0,6333262966279602559864993,0,6333262966279602559864993,1615628706,1615628739,1615858817,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,9.999858e+25,0.0
FOR,0.0,,12044480.0,1615828877.0,0xf4fb1c66d24dec21e88abadb5a2e16cf6879535949edb55c7098ab62ee171838,0x60203b2d05f84baf615095596c4353ff11d2a407,4,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2458,59,0,19,0,19,0,6333262966279602559864993,0,6333262966279602559864993,1615628706,1615628739,1615858817,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,9.999858e+25,0.0
FOR,0.0,,12030267.0,1615639444.0,0x1a5f5c664912e829af65211e12ead1e979e749d2285ce8632de046bbe6fda58a,0x61a1fe521232ed09433616136d6ccc24ca01d6c5,4,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2458,59,0,19,0,19,0,6333262966279602559864993,0,6333262966279602559864993,1615628706,1615628739,1615858817,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,9.999858e+25,0.0
FOR,0.0,,12030406.0,1615641429.0,0x0b9188329fc3e29dc337553fc49a8e0e7888518a7b84322f942fca5d568c8ecf,0x67aa2a1be8d9c9ce8a5c49cc3e80bdec1107c63d,4,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2458,59,0,19,0,19,0,6333262966279602559864993,0,6333262966279602559864993,1615628706,1615628739,1615858817,0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728,9.999858e+25,0.0
