Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
FOR,1.5004747618214874e+22,,12818653,1626177534,0x651fce3ad79861915018a45dd83c920b5fcfae3a6d1e978a0eda6972bd085d2a,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,0.0015004747618214873
FOR,6.870034192201412e+16,,12814246,1626116892,0x62c7d9256dfb5eee7ef518bcf43a625ed56887d0edd6ddcca5d676668a8398c4,0x8f931fc620cd320775687bc6c8f2cbdbde3dcf22,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,6.870034192201411e-09
FOR,1.0047914333528847e+18,,12818883,1626180600,0xa745105123ff382e50845ac3b387899f693c59ea06f11fb19d7e8a9d9d34cf04,0xaa13905714dc09e1c51926869ddf2f3f2f1f3133,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,1.0047914333528846e-07
FOR,6.086321642865164e+18,,12815874,1626139421,0xd2c04ef293b029cf328e6ea48b787377243bc1a198ac3c4ed4fc230a59fa31a9,0xc5936887ac79ea0457c286ee586cc0066b6e6cd5,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,6.086321642865164e-07
FOR,1.6253476425635786e+22,,12814746,1626123330,0x5bc9ec690834e24888fdebd8bb1e1c979f0c92d08624af038baae73c1c0959dd,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,0.0016253476425635784
AGAINST,2.0813478335905732e+21,,12804143,1625981203,0x9be485856f2786e03e78e29526f38d7ab5578b8590fd0cd5963206439b7d818a,0xd1412b9db3c9667af10ca11ff3579e9e14ebb228,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,0.0002081347833590573
FOR,0.0,,12805864,1626004717,0xa5a674cd4e971e7f8e6ed36b4d3699ff1a791dcd83ed389a0fc111eea275c10f,0xe0f83402b0266f3abc45a8b09baf424c303e853c,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,0.0
FOR,0.0,,11986714,1615058138,0x933c848d632aedad6d3de8d5c5608f7578843e0f7734a75ffbcc09b19e9d4022,0x0057bd83a142da84b6404616c683e21e7dd6fa5f,2,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,6313,247,0,129,0,129,0,141768961224245049852329,0,141768961224245049852329,1615024681,1615024686,1615408237.0,0xa4b8339d2162125b33a667b0d40ac5dec27e924b,1e+25,0.0
FOR,1.6490627582419126e+19,,12006557,1615322834,0x19a9790049f2f28d648fc1728047e313df686193d639434fa1e65c66840047d8,0x01222a114552e89e4c548170f8c1f4d5460d255a,2,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,6313,247,0,129,0,129,0,141768961224245049852329,0,141768961224245049852329,1615024681,1615024686,1615408237.0,0xa4b8339d2162125b33a667b0d40ac5dec27e924b,1e+25,1.6490627582419124e-06
FOR,6.7830496255069225e+19,,11997573,1615202771,0x4fbf67bf49a87e560c70592a92ee40e76b32a115fa79507f128d9e2c633061e2,0x03000a0ecb1898040c26cd418570cd480775f0da,2,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,6313,247,0,129,0,129,0,141768961224245049852329,0,141768961224245049852329,1615024681,1615024686,1615408237.0,0xa4b8339d2162125b33a667b0d40ac5dec27e924b,1e+25,6.783049625506922e-06
