Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
FOR,1.000000064975859e+17,,12115509,1616773280,0x3aef2ab22600225d924bc875625a79a9a1cab581031aaa9d03dde5183d94403b,0x8313722178211283cf5b2e9a07987ff26574b37d,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1.000000064975859e-08
FOR,9.083766805070722e+19,,12114080,1616754380,0x1540656438ad6db824a0d4c2a4376baf357afba20017cd398d45a13831956a66,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,9.083766805070721e-06
FOR,8.758597651741742e+16,,12110112,1616701923,0x9e584b4896c35ab34b1b6d4b4603c8596387998e5c2b74a8f7ac2fd4ac64ca82,0x8c80c1fe10912398bf0fe68a25839defcaef588e,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,8.758597651741742e-09
FOR,7.514315141105396e+21,,12109899,1616699369,0xf500c540d87949c0b93957ddc873178442d14627b6c16ddad0b49ebcc80d5d3f,0x8d07d225a769b7af3a923481e1fdf49180e6a265,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.0007514315141105396
FOR,1.5e+16,,12110128,1616702166,0x8e6d088d58547df0a5147d8bebe368bab9af1e0d11e38a4ec8d41cf6fd3b416c,0x9340494e3e86694fa8e387f6a12fdfc993dce58f,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1.4999999999999998e-09
FOR,5.310267845496782e+16,,12116681,1616788513,0x4b1e333fe4e2bfe9d48fdbc291b0926b150c768c268318a028f03e0dce319d13,0x952c822ac44ac3cbb0573d0dc3cca4ea5f5b07d6,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,5.310267845496782e-09
FOR,7.828386764850131e+16,,12120283,1616836813,0xb728006c3a7cdb3203802db04d010c7e7905ac51a3545431e8350f0428cc6627,0x9776a4a25e08230aa132865d5fce43bc48f0eb18,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,7.828386764850131e-09
FOR,3.4499484939833366e+23,,12117727,1616802520,0x0d1d02cbfd5b617e06a311fd99938efce8a5dd91cf2a054d87c61eba0024515b,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.03449948493983336
FOR,7.86513e+21,,12115509,1616773280,0x3aef2ab22600225d924bc875625a79a9a1cab581031aaa9d03dde5183d94403b,0xa0dc2f2f6fd98d9c7254f929db233f149741c432,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.000786513
FOR,1.3316413782214109e+17,,12117858,1616804154,0x4d25992379117e33a9fea4144d93e03efa8d7d2db8e01baef028aa745f819a41,0xa0e4eccf02f9b83ee1f270c735751d602e88ea1e,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1.3316413782214108e-08
FOR,3.25453e+21,,12115509,1616773280,0x3aef2ab22600225d924bc875625a79a9a1cab581031aaa9d03dde5183d94403b,0xa5dcec366b04a127d0f4efee183346f25434d648,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.000325453
FOR,1.05130217905234e+23,,12109242,1616690802,0x51cd9d61d181c3b3a766df9dad52bd54df92bbf22980efcca5ad3bae6505c000,0xac5720d6ee2d7872b88914c9c5fa9bf38e72faf6,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.0105130217905234
FOR,6.230840092372219e+18,,12111106,1616714971,0x0d5edbe4a23cbbb8f81b510667265f3cc1e9261cc70e59788ffe7468eddfd6e1,0xbc9eb370dd6b3323a8acdbb5315f36c64d685d06,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,6.230840092372219e-07
FOR,5.00143684538269e+21,,12115509,1616773280,0x3aef2ab22600225d924bc875625a79a9a1cab581031aaa9d03dde5183d94403b,0xc3aae58ab81663872dd36d73613eb295b167f546,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.0005001436845382689
FOR,0.0,,12115080,1616767699,0xc9ba6dbc295396abdd529a154bc65b48213e18ef5eb78d9b94f0919ad1bcdb12,0xc4a69b137d22b52a36328f3ac6d5aa9984faab8e,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.0
AGAINST,1e+18,,12115074,1616767632,0x6f2ce8453a03b1a6bf47bb0db965c262bdd2229c5d0011dfe526e6fbdbf53acb,0xcf9bb70b2f1accb846e8b0c665a1ab5d5d35ca05,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1e-07
